mol_rank,mol_id,step,smiles,bde,ip,reward
3,14,1,COc1cc2c(O)c(c1C(C)(C)C)OC2,82.86100769042969,173.5421236232385,1.1236088493566672
3,14,2,CC(C)(C)c1c(OCN)cc2c(O)c1OC2,75.73336029052734,0.0,-1000.0
3,14,3,C=c1oc2c(C(C)(C)C)c(OCN)cc1c2O,75.73336029052734,0.0,-1000.0
3,14,4,C=CC(C)(C)c1c(OCN)cc2c(O)c1oc2=C,74.85859680175781,133.1002531195864,1.1612875829533487
3,14,5,C=CC(C)(C)c1c(OCNO)cc2c(O)c1oc2=C,74.85859680175781,113.9647081000656,1.037010860719461
3,14,6,C=CC(C)(C)c1c(OC(N)NO)cc2c(O)c1oc2=C,73.53241729736328,145.8841253153965,1.2072842951302603
3,14,7,C=CC(C)(CO)c1c(OC(N)NO)cc2c(O)c1oc2=C,74.01373291015625,117.4515222841084,1.0199837013802036
3,14,8,C=CC(C)(COC)c1c(OC(N)NO)cc2c(O)c1oc2=C,74.01373291015625,150.5815002029583,1.14410355075304
3,14,9,C#COCC(C)(C=C)c1c(OC(N)NO)cc2c(O)c1oc2=C,74.01373291015625,191.07374438588917,1.3032132289162615
3,14,10,C#COCC(C)(C=C)c1c(OC(N)NO)cc2c(OC)c1oc2=C,74.01373291015625,147.74245914348214,1.0639440875700892
4,0,0,COc1cc(C(C)(C)C)c(O)c(OC)c1C(C)(C)C,73.36207719,146.9124071,1.0301471667714577
4,0,1,COc1cc(C(C)(C)C)c(O)c2c1C(C)(C)C=CO2,84.42141723632812,167.2886858485356,1.032814141890888
4,0,2,CC(C)(C)c1cc(OCN)c2c(c1O)OC=CC2(C)C,84.35375213623047,164.76059730413408,1.010289703374219
4,0,3,CC(C)(C)c1c(N)c(OCN)c2c(c1O)OC=CC2(C)C,84.35375213623047,165.2536391700834,0.9863171394587065
4,0,4,CC(C)(C)c1c(O)c2c(c3oc(N)nc13)C(C)(C)C=CO2,83.00403594970703,148.64265082277805,0.9338842550572507
4,0,5,CC(C)(C)c1c(O)c2c(c3oc(NO)nc13)C(C)(C)C=CO2,79.69329071044922,160.67875475070178,1.1075121315444638
4,0,6,C=CC(C)(C)c1c(O)c2c(c3oc(NO)nc13)C(C)(C)C=CO2,73.85717010498047,156.29426085327864,1.288785359219215
4,0,7,C=CC(C)(CN)c1c(O)c2c(c3oc(NO)nc13)C(C)(C)C=CO2,73.85717010498047,152.68965780401825,1.2453383714124502
4,0,8,C=C(N)C(C)(CN)c1c(O)c2c(c3oc(NO)nc13)C(C)(C)C=CO2,73.85717010498047,149.7208247371316,1.204912937300619
4,0,9,C=C(NC)C(C)(CN)c1c(O)c2c(c3oc(NO)nc13)C(C)(C)C=CO2,73.85717010498047,147.79334174499363,1.1694366125417164
4,0,10,C=CNC(=C)C(C)(CN)c1c(O)c2c(c3oc(NO)nc13)C(C)(C)C=CO2,73.85717010498047,155.82691389011592,1.1813010930895658
4,1,0,COc1cc(OC)c(C(C)(C)C)cc1O,76.58747345,146.3915746,0.9211038996400372
4,1,1,COc1cc(OCN)c(O)cc1C(C)(C)C,87.53260040283203,165.96898658321797,0.904769934356583
4,1,2,COc1c(C(C)(C)C)cc(O)c(OCN)c1O,87.82728576660156,167.49833741037548,0.8671709441828072
4,1,3,COc1c(C(C)(C)CN)cc(O)c(OCN)c1O,84.35027313232422,170.43213078636228,0.9838715702780858
4,1,4,COc1c(C(C)(C)CNO)cc(O)c(OCN)c1O,84.35028076171875,167.69663186229616,0.9375372350705043
4,1,5,CCC(C)(CNO)c1cc(O)c(OCN)c(O)c1OC,71.6804428100586,167.118908566989,1.3973577529139953
4,1,6,COc1c(C(C)(CNO)C(C)C)cc(O)c(OCN)c1O,71.80579376220703,171.11510854623913,1.3781104605419552
4,1,7,COc1c(C(C)(CNO)C(C)C=N)cc(O)c(OCN)c1O,71.60770416259766,172.15512566397192,1.3574731609407518
4,1,8,CC(C=N)C(C)(CNO)c1cc(O)c(OCN)c2c1OCO2,71.60770416259766,159.7470638435468,1.265169404215459
4,1,9,CC(C=N)C(C)(CNO)c1cc(O)c(OCN)c2c1OCO2,71.60770416259766,168.89607977980376,1.2919842539362059
4,1,10,CC(C=N)C(C)(CNO)c1cc(ON)c(OCN)c2c1OCO2,71.60770416259766,164.39178057174684,1.2705771691531544
4,6,0,COc1c(C(C)(C)C)cc(C(C)(C)C)c(OC)c1O,75.32618036,144.4023711,1.1597080221471339
4,6,1,COc1c(C(C)(C)C)cc2c(c1O)OCCC2(C)C,82.38774871826172,173.2722563553363,1.140849714725555
4,6,2,COc1c(C(C)(C)CN)cc2c(c1O)OCCC2(C)C,81.64412689208984,174.48108926615714,1.1625423865819657
4,6,3,COc1c(C(C)(C)CNO)cc2c(c1O)OCCC2(C)C,81.64412689208984,170.5801560237974,1.117687063033181
4,6,4,COc1c(C(C)(CO)CNO)cc2c(c1O)OCCC2(C)C,71.6804428100586,177.23621691868604,1.512985025244418
4,6,5,COc1c(C(C)(CNO)CON)cc2c(c1O)OCCC2(C)C,71.80580139160156,161.291819447726,1.4059855055470911
4,6,6,COc1c(C(C)(CNO)CON)cc2c(c1O)OC(N)CC2(C)C,71.80580139160156,155.86974823530613,1.353900837767899
4,6,7,COc1c(C(C)(CNO)CON)cc2c(c1O)OC(N)CC2(C)CO,71.80580139160156,153.46341340738536,1.3161487268381338
4,6,8,COc1c(C(C)(CNO)CON)cc2c(c1O)OC1CC2(C)C(O)=N1,71.80580139160156,162.5743072540745,1.333133275112126
4,6,9,COc1c(C(C)(CNO)CON)cc2c(c1O)OC1CC2(C)C(O)=N1,71.80580139160156,146.9153302780077,1.245554691993191
4,6,10,COc1c(C(C)(CNO)CON)cc2c(c1O)OC1CC2(C)C(O)=N1,71.80580139160156,156.86143182993533,1.292824429048426
4,8,0,COc1ccc(C(C)(C)C)c(OC)c1O,74.62337028,151.6877506,1.073035619613626
4,8,1,COc1c(C(C)(C)C)ccc(OCO)c1O,84.25199127197266,178.9310159238875,1.094776716686416
4,8,2,COc1c(O)c(OCO)cc(N)c1C(C)(C)C,84.44564819335938,176.693734683913,1.0432307405664332
4,8,3,COc1c(O)c(OCO)cc(N)c1C(C)(C)C,83.3711166381836,171.66005773084908,1.028031748459683
4,8,4,COc1c(O)c(OCO)cc(N)c1C(C)(C)C,83.3711166381836,170.59914043815732,1.022989644153683
4,8,5,CCC(C)(C)c1c(N)cc(OCO)c(O)c1OC,83.3711166381836,176.07729446825832,1.049025061065424
4,8,6,COc1c(O)c(OCO)cc(N)c1C(C)(C)CCN,83.37110900878906,165.93226652113796,0.967476873810469
4,8,7,COc1c(O)c(OCO)cc(N)c1C(C)(C)C(=N)CN,83.37110900878906,164.5871874655843,0.9277509319819808
4,8,8,COc1c(O)c(OCO)cc(N)c1C(C)(C)C(=N)CNO,83.37110900878906,160.81212673908473,0.8764762849613169
4,8,9,COc1c(O)c(OCO)cc(N)c1C(C)(C)C(=N)C(C)NO,71.68990325927734,160.26374945981354,1.297741046036089
4,8,10,COc1c2c(OCO)cc(c1C(C)(C)C(=N)C(C)NO)NO2,71.90841674804688,163.56185727305413,1.2715296112744623
4,11,0,COc1cccc(C(C)(C)C)c1O,75.65248504,147.4081392,1.0545274964438747
4,11,1,COc1cc(C)cc(C(C)(C)C)c1O,85.59246826171875,179.99395000562967,1.0473619170083066
4,11,2,Cc1cc(OCN)c(O)c(C(C)(C)C)c1,85.04582977294922,172.60445141940414,0.9951766457022616
4,11,3,Cc1cc(OCNO)c(O)c(C(C)(C)C)c1,85.05150604248047,174.41050233666152,0.9650763556117641
4,11,4,Cc1cc(OCNO)c(O)c(C(C)(C)CN)c1,73.53241729736328,176.45788960607945,1.3872042285946584
4,11,5,C=CC(C)(CN)c1cc(C)cc(OCNO)c1O,73.53241729736328,161.95193763050287,1.2798018561750673
4,11,6,C=CC(C)(CN)c1cc(C)cc(OCNO)c1O,73.53241729736328,166.85870360518993,1.2646601617955633
4,11,7,C=CC(C)(CN)c1cc(C)cc(OCNO)c1O,73.53241729736328,170.30919496827423,1.2810589305586615
4,11,8,C=CC(C)(CN)c1cc(C)cc(OCNO)c1O,73.53241729736328,167.25502653616965,1.2665437219662052
4,11,9,C=CC(C)(CN)c1cc(C)cc(OC(N)NO)c1O,73.53241729736328,166.02870951785445,1.2607155406733161
4,11,10,C=CC(C)(CN)c1cc(C)cc(OC(N)NO)c1O,74.01373291015625,159.6824599289015,1.1732541116009487
5,2,0,COc1c(O)cccc1C(C)(C)C,77.67306402,145.4314858,1.0824764490611876
5,2,1,COc1c(C(C)(C)C)ccc(N)c1O,84.9778823852539,186.4380607695937,1.1020431215549529
5,2,2,CCC(C)(C)c1ccc(N)c(O)c1OC,75.84632110595703,179.50847874448002,1.388058929101263
5,2,3,CCC(C)(C)c1ccc(NO)c(O)c1OC,75.84632110595703,179.38893253402412,1.3490292365841183
5,2,4,CCC(C)(CO)c1ccc(NO)c(O)c1OC,67.48908233642578,169.3153980233878,1.589796018925661
5,2,5,CCC(C)(CO)c1ccc(NO)c(O)c1OCN,67.48908233642578,156.57848825027048,1.4908011777697796
5,2,6,CCC(C)(CO)c1c(C)cc(NO)c(O)c1OCN,67.48908233642578,156.21265563717336,1.4506009870999317
5,2,7,CCC(C)(COC)c1c(C)cc(NO)c(O)c1OCN,67.19194793701172,162.53132926979364,1.4537993991894653
5,2,8,CCC(C)(COC)c1c(C)cc(NO)c(OC)c1OCN,67.19194793701172,147.49630160366146,1.343882547237938
5,2,9,CCC(C)(COC)c1c(C)cc(NO)c(OC=N)c1OCN,70.01036071777344,152.7888254762128,1.2202610638575517
5,2,10,CCC(C)(COC)c1c(C)cc(NO)c(OC=N)c1OCN,70.01036071777344,157.6125285385683,1.2047246055592944
5,4,0,COc1c(O)c(C(C)(C)C)cc(C(C)(C)C)c1C(C)(C)C,70.16805638,137.700575,1.029737392550754
5,4,1,COc1c(O)c(C(C)C)cc(C(C)(C)C)c1C(C)(C)C,84.42141723632812,174.92889066033067,1.0691248984839272
5,4,2,CCC(C)(C)c1c(C(C)(C)C)cc(C(C)C)c(O)c1OC,82.3945541381836,159.292267775473,1.0979517273989092
5,4,3,COc1c(O)c(C(C)C)cc(C(C)(C)C)c1C1(C)C=C1C,82.39454650878906,171.90552765865922,1.134088147740196
5,4,4,CC1=CC1(C)c1c(C(C)(C)C)cc(C(C)C)c(O)c1OCN,83.2309799194336,168.33517978344707,1.0724768475763522
5,4,5,C=CC1(c2c(C(C)(C)C)cc(C(C)C)c(O)c2OCN)C=C1C,83.36214447021484,158.1306921254784,0.9950357816335841
5,4,6,C=CC1(c2c(C(C)(C)CC)cc(C(C)C)c(O)c2OCN)C=C1C,83.36214447021484,161.11839208383262,0.9854255690510776
5,4,7,C=CC1(c2c(C(C)(C)CC)cc(C(C)C=O)c(O)c2OCN)C=C1C,83.36214447021484,159.17972551704048,0.9524023590177008
5,4,8,C=CC1(c2c(C(C)(C)CC)cc(C(C)C=O)c(O)c2OCN)C(C)=C1N,84.31449127197266,170.52617246737182,0.9452428291759457
5,4,9,C=CC1(c2c(C(C)(C)CC)cc(C(C)C=O)c(O)c2OCN)C(C)=C1NO,84.31449127197266,144.10363219088464,0.7958578198679007
