smiles,success,failed
CC1(NC(=O)C(=O)O)C(=O)OC2C3(O)OC213, 1000, 0
CC1(NC(=O)C(=O)O)C(=O)OC23OC24OC134, 1000, 0
CC1(NC(=O)CO)C(=O)OC23OC24OC134, 999, 1
CC1(NC(=O)CO)C(=O)OC2OC23OC13, 998, 2
CC12C(=O)OC3OC34OC41N2C(=O)CO, 1000, 0
CC12C(=O)OC3OC34OC41N2C(=O)C=O, 1000, 0
CC12C(=O)OC3OC3C1(O)N2C(=O)C=O, 1000, 0
NCC12C(=O)OC3OC3C1(O)N2C(=O)C=O, 1000, 0
NCC12C(=O)OC3OC34OC41N2C(=O)C=O, 999, 1
NCC12C(=O)OC(O)C3OC31N2C(=O)C=O, 999, 1
O=CC(=O)N1C2(CN=O)C(=O)OC(O)C3OC312, 1000, 0
O=NC1C(=O)C(=O)N2C34OC3C(O)OC(=O)C124, 999, 1
O=NC1C(=O)C(=O)N2C34OC3C(O)OC(=O)C124, 998, 2
O=CC(=O)C(N=O)C12NC13OC3C(O)OC2=O, 1000, 0
O=CC(N=O)C12NC13OC3C(O)OC2=O, 999, 1
O=CC(N=O)C12NC13OC3=C(O)OC2=O, 997, 3
NC(=O)C(N=O)C12NC13OC3=C(O)OC2=O, 999, 1
COC1=C2OC23NC3(C(N=O)C(N)=O)C(=O)O1, 999, 1
COC1=C2OC23NC3(C(N=O)C(N)=O)C(=O)O1, 998, 2
COC1OC(=O)C2(C(N=O)C(N)=O)NC23OC13, 1000, 0
COC1OC(=O)C2(C(N=O)C(N)=O)NC23OC13O, 1000, 0
COC1OC(=O)C2(C(C=O)N=O)NC23OC13O, 1000, 0
COC1OC(=O)C2(C(C=O)N=O)NC2(O)C1O, 1000, 0
COC1OC(=O)C2(C(C=O)N=O)NC2(O)C1O, 1000, 0
COC1OC(=O)C2(C(C=O)N=O)NC2(O)C1(N)O, 998, 2
COC1OC(=O)C23NC2(O)C1(O)NC3(C=O)N=O, 810, 190
COC1OC(=O)C23NC2(O)C1(O)NC3N=O, 813, 187
CCOC1OC(=O)C23NC2(O)C1(O)NC3N=O, 810, 190
CCOC1OC(=O)C2C(N=O)NC1(O)C2(N)O, 757, 243
CCOC1OC(=O)C2C(N=O)NC1(O)C21NO1, 770, 230
COC1OC(=O)C2C(N=O)NC1(O)C21NO1, 787, 213
O=C(O)CN(CC(=O)O)CC(=O)O, 998, 2
C=C(C(=O)O)N(CC(=O)O)CC(=O)O, 992, 8
C=C(C(=O)O)N(CC(=O)O)C(=C)C(=O)O, 992, 8
C=C(C(=O)O)N(CC(=O)O)C(=C)C(=O)ON, 997, 3
C=C(C(=O)ON)N1CC(=O)OC=C1C(=O)O, 999, 1
CC=C(C(=O)ON)N1CC(=O)OC=C1C(=O)O, 997, 3
CCC(C(=O)ON)N1CC(=O)OC=C1C(=O)O, 999, 1
C#CCC(C(=O)ON)N1CC(=O)OC=C1C(=O)O, 993, 7
C#CCC(C(=O)ON)N1CC(=O)OC=C1C(=O)ON, 986, 14
C#CCC(C(=O)ON)N1CC(=O)Oc2[nH]oc(=O)c21, 997, 3
C#CCC(C(=O)ONO)N1CC(=O)Oc2[nH]oc(=O)c21, 995, 5
C#CCC(C(=O)ONO)N1CC(=O)OC2=C1C(O)ON2, 997, 3
C#CCC(C(=O)ON=O)N1CC(=O)OC2=C1C(O)ON2, 995, 5
C#CCC(C(=O)ON=O)N1CCOC2=C1C(O)ON2, 994, 6
CCCC(C(=O)ON=O)N1CCOC2=C1C(O)ON2, 1000, 0
O=NOC(=O)C(CCCO)N1CCOC2=C1C(O)ON2, 1000, 0
O=NOC(=O)C(CC(O)CO)N1CCOC2=C1C(O)ON2, 1000, 0
NOC1ONC2=C1N(C(CC(O)CO)C(=O)ON=O)CCO2, 1000, 0
NOC1ONC2=C1N(C(CC(O)=CO)C(=O)ON=O)CCO2, 999, 1
NOC1ONC2=C1N(C(C(=O)ON=O)C1C(O)=C1O)CCO2, 997, 3
NOC1ONC2=C1N(C(C(=O)ON=O)C(CO)CO)CCO2, 999, 1
NOC1ONC2=C1N(C(C(=O)ON=O)C(CO)C(=O)O)CCO2, 998, 2
NOC1ONC2=C1N(C(C(=O)ON=O)C(CO)C(=O)O)C(=O)CO2, 1000, 0
NOC1ONC2=C1N(C(CCO)C(=O)ON=O)C(=O)CO2, 1000, 0
COCCC(C(=O)ON=O)N1C(=O)COC2=C1C(ON)ON2, 1000, 0
COC1CC(C(=O)ON=O)N2C(=O)COC3=C2C1(ON)ON3, 994, 6
COC1CC(C=O)N2C(=O)COC3=C2C1(ON)ON3, 1000, 0
COC1CC(C(C)=O)N2C(=O)COC3=C2C1(ON)ON3, 997, 3
COC1CC(C(C)=O)N2C(=O)COC3=C2C1(ON)ON3O, 997, 3
COC1CC(C(C)=O)N2C(=O)COC=C2C1(ON)ONO, 1000, 0
CC(=O)C1CC(OCO)C(ON)(ONO)C2=COCC(=O)N21, 999, 1
C=C1C(C(C)=O)N2C(=O)COC=C2C(ON)(ONO)C1OCO, 1000, 0
CC(=O)C1C2=C=C(O)OC2C(ON)(ONO)C2=COCC(=O)N21, 992, 8
CC(=O)C1C2=C=C(O)OC2C(ON)(ON(O)O)C2=COCC(=O)N21, 988, 12
CC(=O)C1C2=C=C(O)OC2C(ON(O)O)C2=COCC(=O)N21, 988, 12
CC(=O)C1C2=C=C(O)OC2(O)C(ON(O)O)C2=COCC(=O)N21, 984, 16
CON(O)OC1C2=COCC(=O)N2C(C(C)=O)C2=C=C(O)OC21O, 987, 13
CC(=O)C1C2=C=C(O)OC2(O)C(ON(O)OC#N)C2=COCC(=O)N21, 991, 9
CC(=O)CN1C(=O)COC=C1C(ON(O)OC#N)C1(O)C=C=C(O)O1, 1000, 0
CC(=O)C1OC2(C=C=C(O)O2)C(ON(O)OC#N)C2=COCC(=O)N21, 989, 11
CC(=O)C1OC2(C=C=C(O)O2)C2ON(OC#N)OC3=C2N1C(=O)CO3, 996, 4
O=C(O)CN(CC(=O)O)CC(=O)O, 999, 1
COC(=O)CN(CC(=O)O)CC(=O)O, 1000, 0
N#COC(=O)CN(CC(=O)O)CC(=O)O, 940, 60
N#COC(=O)CN(CCO)CC(=O)O, 886, 114
COCCN(CC(=O)O)CC(=O)OC#N, 913, 87
COCC1=C(C(=O)OC#N)N1CC(=O)O, 875, 125
COCC1=C(C(=O)OC#N)N1CC(=O)OC, 877, 123
COC(=O)CN1C(C(=O)OC#N)=C1C1CO1, 871, 129
C=C(C(=O)OC)N1C(C(=O)OC#N)=C1C1CO1, 985, 15
C=C(C(=O)OCC)N1C(C(=O)OC#N)=C1C1CO1, 984, 16
C=C(C(=O)OCC)N1C(C(=O)OC=N)=C1C1CO1, 1000, 0
CCOC(=O)C1=CC2(CO2)C2=C(C(=O)OC=N)N12, 1000, 0
CCOC(=O)C1=CC2(CO2)C2=CN12, 1000, 0
CC(C)OC(=O)C1=CC2(CO2)C2=CN12, 999, 1
CC1CC2=C(C(=O)O1)N1C=C1C21CO1, 999, 1
CC1OC(=O)C2=C(C1C)C1(CO1)C1=CN12, 1000, 0
CCC(C)OC(=O)C1=CC2(CO2)C2=CN12, 1000, 0
CC(CC=O)OC(=O)C1=CC2(CO2)C2=CN12, 999, 1
O=CC1CC1OC(=O)C1=CC2(CO2)C2=CN12, 1000, 0
O=CC1CC1OC(O)C1=CC2(CO2)C2=CN12, 1000, 0
CC1(C2=CN2CC(O)OC2CC2C=O)CO1, 997, 3
CC1(C2=CN2C(N)C(O)OC2CC2C=O)CO1, 1000, 0
C#CC1(C2=CN2C(N)C(O)OC2CC2C=O)CO1, 995, 5
C#CC1(C2=CN2C(N)C(O)OC2CC2C=O)OC1=C, 988, 12
C#CC1(C2=CN2C(N)C(O)OC2(O)CC2C=O)OC1=C, 996, 4
C#CC1(C2=CN2C(N)C(O)OC2(O)CC2C=O)OC1=CN, 988, 12
C#CC1(C2=CN2C(N)C(O)OC2(O)CC2C=O)OC1=C=N, 997, 3
C#CC1(C2=CN2C2NC2(O)OC2(O)CC2C=O)OC1=C=N, 999, 1
C#CC1(C2=CN2C2NC2(O)OC2(O)CC2C=O)OC1=C=NC, 998, 2
C#CC1(C2=CN2C2NC2(O)OC2(O)CC2C=O)OC1=C=NCC, 999, 1
C#CC1(C2=CN2C2NC2(O)OC2(O)CC2C=O)OC1=C=NC(C)O, 997, 3
C#CC1(C2=CN2C2NC2(O)OC2(O)C(=C)C2C=O)OC1=C=NC(C)O, 992, 8
C#CC(C(O)=C=NC(C)O)C1=CN1C1NC1(O)OC1(O)C(=C)C1C=O, 995, 5
C=C1C(C=O)C1(O)OC1(O)NC1N1C2=C1C(C(O)=C=NC(C)O)C#C2, 947, 53
C=C1C(C=O)C1(O)OC(N)(O)CN1C2=C1C(C(O)=C=NC(C)O)C#C2, 902, 98
CC(O)N=C=C(O)C1C#CC2=C1N2CC(N)(O)OC1(O)C(=C=N)C1C=O, 939, 61
CC(O)N=C=C(O)C1C#CC2=C1N2CC(N)(O)OC1(O)C(=C=N)C1=C=O, 943, 57
CC1(O)N=C=C(O)C12C#CC1=C2N1CC(N)(O)OC1(O)C(=C=N)C1=C=O, 926, 74
CNC(O)(CN1C2=C1C1(C#C2)C(O)=C=NC1(C)O)OC1(O)C(=C=N)C1=C=O, 970, 30
C=NC(O)(CN1C2=C1C1(C#C2)C(O)=C=NC1(C)O)OC1(O)C(=C=N)C1=C=O, 965, 35
C=NC(O)(CN1C2=C1C1(CC2)C(O)=C=NC1(C)O)OC1(O)C(=C=N)C1=C=O, 991, 9
O=C(O)CN(CC(=O)O)CC(=O)O, 998, 2
O=C(O)CN1CC(=O)OC1C(=O)O, 1000, 0
COC(=O)CN1CC(=O)OC1C(=O)O, 997, 3
COC(=O)CN(C)C(OC=O)C(=O)O, 1000, 0
CN(CC(=O)O)C(OC=O)C(=O)O, 1000, 0
O=COC1C(=O)OCN1CC(=O)O, 998, 2
CC(C(=O)O)N1COC(=O)C1OC=O, 999, 1
CC(C(=O)O)N1COC(=O)C1(C)OC=O, 999, 1
CC(C(=O)O)N1COC(=O)C1(CN)OC=O, 1000, 0
CC(NCOC(=O)C(CN)OC=O)C(=O)O, 987, 13
CC(NCOC(=O)C(CN)OC(=O)O)C(=O)O, 974, 26
CC(NCOC(=O)C1CNOC(=O)O1)C(=O)O, 973, 27
CC(NC(N)OC(=O)C1CNOC(=O)O1)C(=O)O, 970, 30
CC(NC(N)OC(O)C1CNOC(=O)O1)C(=O)O, 986, 14
CC1(C(=O)O)NC(N)OC(C2CNOC(=O)O2)O1, 972, 28
NC1NC2(C(=O)O)CC3(CNOC(=O)O3)C(O1)O2, 808, 192
NC1NC2(C(=O)O)CC3(OC(=O)ONC3O)C(O1)O2, 813, 187
NC1NC2(CO)CC3(OC(=O)ONC3O)C(O1)O2, 868, 132
CC1(C2OC(N)NC(CO)O2)OC(=O)ONC1O, 1000, 0
CC12OC(=O)ONC1(O)C(O)C1NC(N)OC2O1, 780, 220
CC12OC(=O)ONC1(O)C(O)C1NC(N)OC2O1, 793, 207
CC12OC(=O)ONC1(O)C(O)C1NC(N)OC2(O)O1, 777, 223
CC12OC(=O)ONC1(O)C(O)C(NC(N)O)OC2O, 954, 46
CC12OC(=O)ONC1(O)C1OC2(O)OC1NC(N)O, 794, 206
CC12OC(=O)ONC1C1OC2(O)OC1NC(N)O, 828, 172
CC12OC(=O)ONC1C(C(O)NC(N)O)OC2O, 949, 51
CC12OC(=O)ONC1C1OC2ON(C(N)O)C1O, 845, 155
CC12OC(=O)ONC1C1OC2ON(C(N)O)C1O, 851, 149
CC12OC(=O)ONC13C1OC2ON(C1O)C3(N)O, 795, 205
NC12OCC34OC(=O)ONC31C1OC4ON2C1O, 565, 435
CC12OC3ON(C1O)C1(N)OCC34OC(=O)ONC241, 517, 483
COC1N2OC3OC1(C)C14NOC(=O)OC31COC24N, 516, 484
COC1N2OC34NC25OCC32OC(=O)ONC52C1(C)O4, 0, 1000
COC1N2OC34NC25OCC3(OC(=O)ON)C5C1(C)O4, 0, 1000
COC1NC23NC4(O)OC1(C)C2C4(OC(=O)ON)CO3, 15, 985
NOC(=O)OC12COC34NC5OC=CC5(OC1(O)N3)C42, 13, 987
CC12C34NC5OC=CC51OC(O)(N3)C2(OC(=O)ON)CO4, 8, 992
CC12C34NC5OC=CC51OC(O)(N3)C21OC(=O)ON=C1O4, 4, 996
CC12C3OC(=O)ON=COC14NC1OC=CC12OC3(O)N4, 318, 682
CC12C3OC(=O)ON=COC14NC3(O)OC21C=COC1N4O, 290, 710
COC1N(O)C23NC4(O)OC1(C)C2(C)C4OC(=O)ON=CO3, 411, 589
O=C(O)CN(CC(=O)O)CC(=O)O, 998, 2
O=C(O)CN1CC(=O)OC1C(=O)O, 998, 2
O=C(O)CN1CC(O)OC1C(=O)O, 999, 1
C=C(C(=O)O)N1CC(O)OC1C(=O)O, 1000, 0
C=C(C(=O)O)N1C(C(=O)O)OC2OC21, 999, 1
C=C(C(=O)ON)N1C(C(=O)O)OC2OC21, 1000, 0
C=C(C(=O)ON)N1C(C(O)O)OC2OC21, 1000, 0
OC(O)C1NC2OC2O1, 1000, 0
COC(O)C1NC2OC2O1, 999, 1
COC(C)(O)C1NC2OC2O1, 1000, 0
COC(O)(C=O)C1NC2OC2O1, 1000, 0
COC(O)(C=O)C1(N)NC2OC2O1, 999, 1
COC(O)(C=O)C1(N)NC2OC2(O)O1, 999, 1
COC(O)(C=O)C1(N)NC2OC2O1, 1000, 0
COC1(C=O)OC23OC2NC1(N)O3, 923, 77
COC1(C=O)OC23OC2NC1(NO)O3, 933, 67
COC1(CO)OC23OC2NC1(NO)O3, 894, 106
COC(O)(CO)C1(NO)NC2OC2O1, 1000, 0
OCOC(O)(CO)C1(NO)NC2OC2O1, 999, 1
N=C(O)OC(O)(CO)C1(NO)NC2OC2O1, 1000, 0
CC12OC1NC(NO)(C(O)(CO)OC(=N)O)O2, 1000, 0
CC12OC1NC(NO)(C(O)(CO)OC1=NO1)O2, 1000, 0
C=CC12OC1NC(NO)(C(O)(CO)OC1=NO1)O2, 1000, 0
C=CC12OC1NC(NO)(C(O)(CO)OC=NO)O2, 1000, 0
C=C1C(O)C(O)(OC=NO)C2(NO)NC3OC13O2, 940, 60
C=C1C(O)C(O)(OC=NO)C2(NON)NC3OC13O2, 960, 40
C=CC(O)C(O)(OC=NO)C1(NON)NC2OC2O1, 1000, 0
C=C1C(O)C(O)(OC=NO)C2(NON)NC13OC3O2, 871, 129
NONC12NC3(OC3O1)C(=CO)C(O)C2(O)OC=NO, 870, 130
NONC12NC3(OC3O1)C(=CO)C(O)C2(O)OC(O)=NO, 863, 137
NONC12NC34OC3(OC=C4C(O)C1(O)OC(O)=NO)O2, 779, 221
NONC12NC34OC3(OC=C4C(O)C1(O)O)O2, 775, 225
NONC12NC34OC3(OCC4C(O)C1(O)O)O2, 659, 341
NONC12NC34OC3(OC(N)C4C(O)C1(O)O)O2, 661, 339
COC1(O)C(O)C2C(N)OC34OC1(NON)NC23O4, 675, 325
COC1(O)C2OC23C(N)OC24OC1(NON)NC23O4, 814, 186
COC1(O)C(O)C2C(N)OC34OC1(NON)NC23O4, 670, 330
CNONC12NC34OC3(OC(N)C4C(O)C1(O)OC)O2, 689, 311
CNONC12NC34OC3(OC(N)C4C(O)(O)C1(O)OC)O2, 676, 324
CNONC12NC34OC3(OC(=N)C4C(O)(O)C1(O)OC)O2, 640, 360
CNONC12NC34OC3(OC(=N)C4C(O)(OC)C1(O)OC)O2, 642, 358
O=C(O)CN(CC(=O)O)CC(=O)O, 999, 1
O=C(O)CN1CC(=O)OC1C(=O)O, 998, 2
O=C(O)CN1COC(=O)C1, 1000, 0
O=C1CN2C(O1)C2C(=O)O, 1000, 0
O=C(O)CN1CC1C(=O)O, 997, 3
N=C(C(=O)O)N1CC1C(=O)O, 1000, 0
N=C(C(=O)O)N1C=C1C(=O)O, 1000, 0
COC(=O)C1=CN1C(=N)C(=O)O, 998, 2
N=COC(=O)C1=CN1C(=N)C(=O)O, 1000, 0
N=COC(=O)C1=CN1CC(=O)O, 991, 9
CC(=N)OC(=O)C1=CN1CC(=O)O, 987, 13
CC(=N)OC(=O)C1=CN1CC(O)O, 990, 10
C=C(NCC(O)O)C(=O)OC(C)=N, 994, 6
CC(=N)OC(=O)C1=COC(O)CN1, 1000, 0
CN=C(C)OC(=O)C1=COC(O)CN1, 1000, 0
CN=C(C)OC(=O)C1=COC(O)CN1, 1000, 0
CN=C1CC2=C(NCC(O)O2)C(=O)O1, 1000, 0
CN=C1OC(=O)C2=C(OC(O)CN2)C1C, 1000, 0
CN=C1OCC2=C(OC(O)CN2)C1C, 1000, 0
CN=C1OC(O)C2=C(OC(O)CN2)C1C, 1000, 0
CN=C1OC2(O)CC1C1=C2NCC(O)O1, 974, 26
OC1CNC2=C(O1)C1COC2(O)C1, 961, 39
O=C1CNC2=C(O1)C1COC2(O)C1, 955, 45
O=C(O)CNC1=CC2COC1(O)C2, 950, 50
CC(NC1=CC2COC1(O)C2)C(=O)O, 962, 38
CC(NC1=CC2COC1(O)C2)C(O)O, 967, 33
CC1C=C(NC(C)C(O)O)C(O)(O)C1, 1000, 0
CC1C=C2NC(C(O)O)COC2(O)C1, 994, 6
CC1C=C2NC(C(=O)O)COC2(O)C1, 983, 17
CC1C=C2NC(C(=O)O)C(=O)OC2(O)C1, 974, 26
CC1C=C(N)C(O)(OC(=O)CC(=O)O)C1, 998, 2
CC1=C(N)C(O)(OC(=O)CC(=O)O)CC1C, 1000, 0
COC1(OC(=O)CC(=O)O)CC(C)C(C)=C1N, 999, 1
COC1(OC(=O)CC(=O)O)CC(C)C(C)=C1NO, 999, 1
CC1CC2(OC(=O)CC(=O)O)OCCC1=C2NO, 837, 163
CC1CC2(OC=O)OCCC1=C2NO, 863, 137
CC1CC2(OC=O)OC3CC1=C2NO3, 0, 1000
CC1CC2(OC=O)OC3CC1=C2N(C)O3, 4, 996
CC1CCC2ON(C)CC(OC=O)(C1)O2, 935, 65
CC1CCC2ON(C)C(C)C(OC=O)(C1)O2, 932, 68
CC1N(C)OC2CCC(CO)CC1(OC=O)O2, 935, 65
O=C(O)CN(CC(=O)O)CC(=O)O, 998, 2
O=C(O)CN1CC(=O)OC1C(=O)O, 998, 2
COC(=O)CN1CC(=O)OC1C(=O)O, 999, 1
COC(=O)CNCC(=O)OCC(=O)O, 968, 32
COC(=O)CN(O)CC(=O)OCC(=O)O, 998, 2
COC(=O)C(C)N(O)CC(=O)OCC(=O)O, 999, 1
COC(=O)C(C)N(O)C(C)C(=O)OCC(=O)O, 999, 1
CC(C(=O)OC#N)N(O)C(C)C(=O)OCC(=O)O, 945, 55
CC(C(=O)OC#N)N(O)C(C)(O)C(=O)OCC(=O)O, 951, 49
COC(=O)C(C)(O)N(O)C(C)C(=O)OC#N, 923, 77
CC(C(=O)OC#N)N(O)C(C)(O)C=O, 921, 79
CC(O)(C=O)N(O)C(C#N)C(=O)OC#N, 905, 95
CC(O)(C=O)N(O)C(C#N)C(=O)OCN, 944, 56
CC(O)(C=O)N(O)C1(C#N)NCOC1=O, 946, 54
CC(O)(C=O)N(O)C(C#N)NCOC=O, 884, 116
CC(O)(C=O)N(O)C(C=N)NCOC=O, 994, 6
CC(O)(C=O)N(O)C(C=N)NCOC=O, 999, 1
CC1(O)C(=O)N(COC=O)C(C=N)N1O, 999, 1
CC(O)(NO)C(=O)N(CC=N)COC=O, 999, 1
N=CCN(C=O)COC=O, 999, 1
C=C(C=N)N(C=O)COC=O, 997, 3
C=C(C=N)N(C=O)COC(C)=O, 996, 4
C=C(C(C)=N)N(C=O)COC(C)=O, 998, 2
C=C(C(=N)C=N)N(C=O)COC(C)=O, 995, 5
C=C(C(=N)CN)N(C=O)COC(C)=O, 996, 4
C=C(C1=NC1N)N(C=O)COC(C)=O, 995, 5
C=C(C1=NC1(C)N)N(C=O)COC(C)=O, 1000, 0
C=C(C1=NC1(C)N)N(C=O)COC(=O)CC, 995, 5
C=C(C1=NC1(C)N)N(C=O)COC(C)=O, 997, 3
C=C(C1=NC1(C)N)N(C=O)C(O)OC(C)=O, 996, 4
C=C(C1=NC1(C)N)N(C=O)C(O)OC(C)=O, 995, 5
C=C(C1=NC1(C)N)N(C(C)=O)C(O)OC(C)=O, 993, 7
C=C(C1=NC1N)N(C(C)=O)C(O)OC(C)=O, 997, 3
C=C(C1=NC1N)N(C(C)=O)C(O)OC(=O)CC, 998, 2
C=C(C1=NC1N)N(C(C)=O)C(O)OC(=O)CCN, 999, 1
C=C(C1=NC1N)N(C(C)=O)C(O)OCCCN, 1000, 0
CC(=O)N(CC1=NC1N)C(O)OCCCN, 1000, 0
CC(=O)N(CC1=NC1N=O)C(O)OCCCN, 1000, 0
C=CC(=O)N(CC1=NC1N=O)C(O)OCCCN, 1000, 0
CC(=O)N(CC1=NC1N=O)C(O)OCCCN, 999, 1
C=C(C1=NC1N=O)N(C(C)=O)C(O)OCCCN, 995, 5
O=C(O)CN(CC(=O)O)CC(=O)O, 1000, 0
O=C(O)CN(CC(=O)O)C1OC1=O, 995, 5
COC(=O)CN(CC(=O)O)C1OC1=O, 996, 4
O=C(O)CNC1OC1=O, 967, 33
O=C(O)CN=c1oc1=O, 999, 1
O=C(O)CNC1OC1=O, 974, 26
O=C(O)CNC1OC1=O, 977, 23
O=C(O)CNC1CO1, 927, 73
N=C(NC1CO1)C(=O)O, 1000, 0
COC(=O)C(=N)NC1CO1, 1000, 0
N=C(NC1CO1)C(=O)OCO, 1000, 0
N=C(NC1(N)CO1)C(=O)OCO, 999, 1
N=C1C(=O)OC(O)N1C1(N)CO1, 1000, 0
N=C1C(=O)OC(O)N1C1(N)OC1N, 999, 1
N=C1C(=O)OC(O)N1C(N)OCN, 1000, 0
CNCOC(N)N1C(=N)C(=O)OC1O, 1000, 0
CNC(N)OC(N)N1C(=N)C(=O)OC1O, 1000, 0
N=CNC(N)OC(N)N1C(=N)C(=O)OC1O, 1000, 0
N=CNC(N)(N)OC(N)N1C(=N)C(=O)OC1O, 1000, 0
CNC(N)(NC=N)OC(N)N1C(=N)C(=O)OC1O, 1000, 0
CNC(N=O)(NC=N)OC(N)N1C(=N)C(=O)OC1O, 1000, 0
CNC(N=O)(NC=N)OC(N)N1C(=N)C(=O)OC1=O, 998, 2
CNC1(N=O)NC(=N)NC(N2C(=N)C(=O)OC2=O)O1, 1000, 0
CNC1(N=O)NC(=N)NCO1, 997, 3
CNC1(N=O)NC(=N)N=CO1, 999, 1
CNC1(N)NC(=N)N=CO1, 1000, 0
C#CNC1(N)NC(=N)N=CO1, 982, 18
C#CNC1(N)NC(=N)NCO1, 986, 14
C#CNC1(N=O)NC(=N)NCO1, 986, 14
C#CNC1(N=O)OCNC(=N)N1O, 978, 22
C#CNC1(N=O)OCNC(=NC)N1O, 971, 29
CN=C1NCOC(N=O)(NC#CO)N1O, 976, 24
CN=CNCOC(N=O)(NO)NC#CO, 990, 10
CN=CNCOC(N=O)(NO)N(O)C#CO, 973, 27
CN=C1NC1OC(N=O)(NO)N(O)C#CO, 937, 63
N#CN=C1NC1OC(N=O)(NO)N(O)C#CO, 807, 193
NCN=C1NC1OC(N=O)(NO)N(O)C#CO, 935, 65
NCN=C1NC12ON(C#CO)C(N=O)(NO)O2, 921, 79
N=CN=C1NC12ON(C#CO)C(N=O)(NO)O2, 943, 57
CN(O)C1(N=O)OC2(NC2=NC=N)ON1C#CO, 954, 46
CN(O)C1(N=O)NOC2(NC2=NC=N)O1, 1000, 0
O=C(O)CN(CC(=O)O)CC(=O)O, 999, 1
O=CCN(CC(=O)O)CC(=O)O, 998, 2
O=CCN1CC(=O)OC1C(=O)O, 999, 1
O=C1CN(CCO)C(C(=O)O)O1, 998, 2
O=C1OC(C(=O)O)N(CCO)C1=O, 999, 1
O=C1OC(C(=O)O)N(C=CO)C1=O, 999, 1
O=C1OCN(C=CO)C1=O, 1000, 0
O=C1C(O)OCN1C=CO, 1000, 0
O=C1C2OCN1C(=CO)O2, 2, 998
O=C1C2OCN1C(=C(O)O)O2, 1, 999
O=C1C2OCN1C(=CO)O2, 0, 1000
O=C1NCOC1OC=CO, 1000, 0
O=C1NCOC1OC#CO, 999, 1
CC1NC(=O)C(OC#CO)O1, 999, 1
C=CC1NC(=O)C(OC#CO)O1, 992, 8
C=CC1NC(=O)C(O)O1, 998, 2
NC=CC1NC(=O)C(O)O1, 1000, 0
C=CC1NC(=O)C(O)O1, 999, 1
C=C1OC2OC1NC2=O, 983, 17
C=C1OC2OC1N(O)C2=O, 982, 18
C=C1OC2OC13ON3C2=O, 974, 26
C=C1OC2OC1ONC2=O, 869, 131
C=C1OC2OC1(O)ONC2=O, 882, 118
C=COC1OC(O)ONC1=O, 1000, 0
O=C=COC1OC(O)ONC1=O, 999, 1
CC1(O)ONC(=O)C(OC=C=O)O1, 1000, 0
NCC1(O)ONC(=O)C(OC=C=O)O1, 999, 1
NCC1(O)OCC(=O)NO1, 1000, 0
N=C1OC(O)(CN)ONC1=O, 999, 1
N=C(OC(O)(O)CN)C(N)=O, 1000, 0
N=C(O)C(N)=O, 999, 1
NC(=O)CO, 998, 2
NC(O)CO, 1000, 0
COC(N)CO, 1000, 0
COC(C)(N)CO, 1000, 0
CC(N)(CO)OC=O, 1000, 0
C=NC(C)(CO)OC=O, 1000, 0
C=CC(CO)(N=C)OC=O, 1000, 0
C=NC1(CO)C=CC(=O)O1, 997, 3
O=C1C=CC2(COC=N2)O1, 985, 15
C=C1OC=NC12C=CC(=O)O2, 988, 12
O=C(O)CN(CC(=O)O)CC(=O)O, 999, 1
O=CCN(CC(=O)O)CC(=O)O, 999, 1
O=CCN1CC(=O)OC1C(=O)O, 999, 1
NOC(=O)C1OC(=O)CN1CC=O, 1000, 0
O=CCN1CC(=O)OC1C(=O)ONO, 997, 3
CONOC(=O)C1OC(=O)CN1CC=O, 999, 1
O=CCN1CC(=O)OC1C(=O)ONOCO, 1000, 0
CN(OCO)OC(=O)C1OC(=O)CN1CC=O, 1000, 0
COCON(C)OC(=O)C1OC(=O)CN1CC=O, 1000, 0
COCON(C)OC(=O)CN(CC=O)CC(=O)O, 998, 2
CN(OCOC#N)OC(=O)CN(CC=O)CC(=O)O, 965, 35
CN(OCOC#N)OC(=O)CN(CC=O)C(=N)C(=O)O, 947, 53
CN(OCOC#N)OC(=O)C(=O)N(CC=O)C(=N)C(=O)O, 997, 3
CN(OCOC#N)OC(=O)C(=O)N(C(=N)C(=O)O)C(=O)C=O, 1000, 0
COC(=O)C(=N)N(C(=O)C=O)C(=O)C(=O)ON(C)OCOC#N, 994, 6
COC(=O)C(=N)N(C(=O)C(=O)ON(C)OCOC#N)C(O)C=O, 997, 3
CN(OCOC#N)OC(=O)C(=O)N(C1=NCOC1=O)C(O)C=O, 1000, 0
CC(OC#N)ON(C)OC(=O)C(=O)N(C1=NCOC1=O)C(O)C=O, 996, 4
CC(OC#N)ON(C)OC(=O)C=O, 1000, 0
CC(OC#N)ONOC(=O)C=O, 1000, 0
N#COC(C=N)ONOC(=O)C=O, 1000, 0
N#COC(C=N)ONOC(=O)C(=O)O, 1000, 0
O=C(O)C(=O)ONO, 1000, 0
O=C(O)C(=O)ONO, 1000, 0
CONOC(=O)C(=O)O, 1000, 0
N=CONOC(=O)C(=O)O, 1000, 0
CC(=N)ONOC(=O)C(=O)O, 999, 1
CC(=N)ONOC(=O)C=O, 999, 1
CCC(=N)ONOC(=O)C=O, 1000, 0
CC1N=C1ONOC(=O)C=O, 1000, 0
CCC(=N)ONOC(=O)C=O, 1000, 0
CCC(=N)ONOC(=O)CO, 999, 1
CCC(=N)ONOC(=O)CO, 1000, 0
CCC(=N)ON(O)OC(=O)CO, 1000, 0
