smiles,BDE,IP
CC(C(CCN(C)C)O)OC1=CC=C(C=C1)F,82.48940963745117,146.2575166435504
CC(C)(C)C(=O)N1CCC(CC1)(CS(=O)(=O)C2=CC(=C(C=C2)Cl)Cl)O,82.3339599609375,158.34135459037304
CC(C)(C)C(=O)N1CCC(CC1)(CS(=O)(=O)CC2=CC=CC=C2)O,82.33396682739259,146.30522736405135
CC(C)(C)C(C=CC1=CC2=C(C=C1)OCO2)O,81.98031005859376,141.95752308026792
CC(C)(C)C1=C(C(=CC=C1)C(C)(C)C)O,78.8474967956543,147.0146461252642
CC(C)(C)C1=C(C=CC(=C1)O)O,77.27940444946289,146.31512540320756
CC(C)(C)C1=C(C=CC(=C1)OC(=O)CC2=CC=CC=C2)O,77.27940444946289,136.18177682614802
CC(C)(C)C1=CC(=C(C=C1)O)O,72.66160354614259,146.62457568706515
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(=S)N2CCCC2,81.05234298706056,132.74885314239265
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)NN,79.6646324157715,126.0889460187626
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CO,74.59585647583008,142.82598234154463
CC(C)(C)C1=CC=CC=C1O,79.16040115356445,153.4221091277814
CC(C)(C)c1cc(C(=O)NCCS)cc(C(C)(C)C)c1O,78.61360473632813,145.44704194027904
CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O,78.61359786987305,153.09029513095737
CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O,78.61360473632813,154.49117048200608
CC(C)(C)c1cc(CC(=O)O)cc(C(C)(C)C)c1O,78.61359786987305,141.03318752545715
CC(C)(C)c1cc(CSCC(=O)O)cc(C(C)(C)C)c1O,78.61360473632813,143.76420923968553
CC(C)(C)c1cc(O)ccc1O,77.27940444946289,142.88319880841254
CC(C)(C)C1CC(OC(=C1)C(=O)N2CCN(CC2)C)OCCCCO,82.66495742797852,138.8853801059556
CC(C)(C)c1cc2c(c(C(C)(C)C)c1O)CC(C(C)(C)C)O2,77.71310348510742,131.62579613581894
CC(C)(C)c1cc2c(c(C(C)(C)C)c1O)CC1(CCCC1)O2,77.71310348510742,130.20584193973542
CC(C)(C)c1cc2c(c(C(C)(C)C)c1O)CC1(CCCCC1)O2,77.71310348510742,130.39277014106753
CC(C)(C)c1cc2c(c(C(C)(C)C)c1O)CC1(CCCCCC1)O2,77.71310348510742,130.83502816597104
CC(C)(C)c1cc2c(c(C(C)(C)C)c1O)CC1(CCCCCCC1)O2,77.71309661865234,129.87226001374006
CC(C)(C)c1cc2c(c(C(C)(C)C)c1O)CC1(CCOCC1)O2,77.71310348510742,137.5046414434266
CC(C)(C)c1cc2c(c(C(C)(C)C)c1O)CCO2,77.71310348510742,132.18880913879872
CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)CC2=C(C=C(C=C2)Cl)Cl,75.66997604370117,146.04854499631526
CC(C)(C)CC(C)(C)C1=CC=CC=C1O,80.07921524047852,150.04321023655413
CC(C)(C)NCC(C1=C(C=C(C=C1)O)Cl)O,78.83248672485352,151.37301626443386
CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,77.39831771850587,141.10378565742732
CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,78.91233673095704,141.36375894105672
CC(C)(C)NCC(COC1=CC=CC=C1OCC2CCCO2)O,83.16351699829102,130.07080442516926
CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O,81.8902702331543,133.3195220401776
CC(C)(CCCC1=CCC(CC1)C=O)O,76.4443748474121,153.09011066812516
CC(C)(CO)NCC(COC1=CC2=C(CCC2)C=C1)O,77.98587341308594,131.6869105140102
CC(C)(O)C(O)Cc1cc(O)ccc1O,75.72289581298828,142.7633906112516
CC(C)(O)C1Cc2cc(O)ccc2O1,77.2488899230957,143.97820921726944
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCc1ccc(O)c(O)c1,69.24931869506837,133.8263992370844
CC(C)=CCc1c(O)c(C=O)cc2c1[nH]c1ccccc12,83.64046783447266,134.17785343975308
CC(C)=CCc1c(O)cc(C)c(C(=O)O)c1O,78.80558395385742,142.95387144027472
CC(C)=CCc1c(O)cc(C)c(C=O)c1O,78.80558395385742,146.98446679632187
CC(C)=CCc1c(O)cc(O)cc1CCc1ccccc1,77.51188888549805,140.09813278323412
CC(C)=CCc1c(O)cc2oc3c(O)c(O)ccc3c(=O)c2c1O,72.53163528442383,131.4936789620376
CC(C)=CCc1c(O)ccc2c1OC(c1ccc(O)cc1O)CC2=O,78.08750381469727,143.16602294083359
CC(C)=CCc1cc(C2CC(=O)c3ccc(O)cc3O2)ccc1O,76.4457000732422,141.80910912383914
CC(C)=CCc1cc(CCc2cc(O)cc(O)c2)cc(O)c1O,69.9430778503418,134.54204300034286
CC(C)=CCc1cc(CCc2cc(O)cc(O)c2)ccc1O,76.4457000732422,136.5048902802348
CC(C)=CCCC(C)(O)CCc1cc(O)ccc1O,75.75358200073242,141.88972130586745
CC(C)=CCCC1(C)C=Cc2cc(O)ccc2O1,78.65397262573242,140.67246812035324
CC(C)=CCCC1(C)CCc2cc(O)ccc2O1,78.28370590209961,137.13513847356558
CC(C)C(=O)NC1=C(C2=CC=CC=C2NC1=O)O,83.19822692871094,147.14592208255291
CC(C)C(=O)NNC(=O)c1c(O)c2ccccc2n(C)c1=O,79.91100082397462,140.99294851183654
CC(C)C(=O)Oc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,78.71694488525391,146.4157227998054
CC(C)C(C(=O)NO)c1ccc2c(c1O)C(=O)c1c(O)cccc1C2,69.21982727050782,134.06974887322664
CC(C)C(C(=O)O)c1ccc2c(c1O)C(=O)c1c(O)cccc1C2,83.25964736938477,135.99519445826294
CC(C)C(C(C)(C)CO)O,82.11576461791992,170.45595906823874
CC(C)C12CN3CC(C1=O)(CN(C2)C3C4=CC=CC=C4O)C(C)C,83.15231781005859,134.85498488245966
CC(C)C1=C(C(=CC=C1)C(C)C)O,76.56153030395508,144.28139353788615
CC(C)C1=CC(=C(C=C1)C2(C3=C(C=C(C=C3)Br)NC2=O)O)O,81.41241989135743,135.69718004528045
CC(C)C1=CC(=C(C=C1)O)C(C)C,79.1656883239746,142.45867203271152
CC(C)C1=CC(=C(C=C1)O)NC(=S)NC(=O)C2=CN=CC=C2,80.17930755615235,140.83208702548265
CC(C)C1=CC=C(C=C1)C(CC(=O)O)N2CC3=CC=CC=C3C2=O,72.15301895141602,144.63345693524363
CC(C)C1=CC=CC=C1O,78.17166595458984,150.23620894200087
CC(C)C1=NC=C(N1C)C(C2=CC=CC3=CC=CC=C32)O,83.9597785949707,133.71487867182017
CC(C)C1CC2=C(CO1)C=C(C(=O)N2)C(=O)O,73.36338272094727,150.57618053954482
CC(C)CC(=O)N1CCC(CC1)(CS(=O)(=O)C2=CC(=C(C=C2)Cl)Cl)O,81.85832748413087,153.76699909273387
CC(C)Cc1ccc(C(C)C(=O)NNC(=O)NO)cc1,64.96662826538086,144.1428625007093
CC(C)CCCC(C)(C1=C(C=C(C=C1)C(=O)O)O)O,82.47148818969727,155.25073124432802
CC(C)CCN1CCN(CC1CCO)CC2=CC=C(C=C2)SC,81.43519592285156,127.03791244745969
CC(C)CCN1CCN(CC1CCO)CC2=CC=CC3=NON=C32,81.43518905639648,134.62184310605764
CC(C)CNCc1c(O)ccc2ccc(=O)oc12,82.24010238647462,149.77690198793888
CC(C)n1c(SCc2cc(=O)c(O)co2)nc2ccccc2c1=O,82.98553161621093,138.54265201240779
CC(C)N1CCC(CC1)N2CCN(CC2CCO)C3CCCC3,80.36338348388672,114.71222365936995
CC(C)NC(=O)c1cccc2[nH]c(C3=CC(C)(C)N(O)C3(C)C)nc12,57.95872421264649,129.87584947901607
CC(C)NCC(C1=CC(=C(C=C1)O)O)O,69.24931182861329,139.09705601679804
CC(C)OC1=CC=CC=C1O,79.03631057739258,144.07565562581541
CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)O)O,83.26298446655274,151.6733346759212
CC(c1cc2ccccc2s1)N(O)C(N)=O,63.55726089477539,140.0184167991686
CC(CC(=O)O)(CC(=O)O)O,84.38163986206055,181.18403670930982
CC(CC(=O)O)NC1=CC=CC=C1O,66.59915542602539,133.31346445670843
CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N,69.24931182861329,144.3572586197853
CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,70.48882369995117,139.81018547742846
CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,70.81230239868164,132.72491970845462
CC(CC1=CC=C(C=C1)O)(C(=O)O)N,78.71694488525391,149.3289181927383
CC(CC1=CC=C(C=C1)O)(C(=O)OC)N,82.44039688110352,147.57478029846908
CC(CC1=CC=CC=C1)C(=O)NCC2=CC(=C(C=C2)OC)O,78.25732498168945,139.55715910254716
CC(CC1=NN=C(N1N)SCC(=O)O)C2=CC=CC=C2,79.01054763793945,152.6859303352523
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,69.24931869506837,132.9754587216282
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,78.71694488525391,133.94897657598733
CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,70.81230239868164,132.6817097710967
CC(CCC1=CC=C(C=C1)O)NCCC2=CC=CC=C2OC,80.89902191162109,137.9753710728109
CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,78.9594955444336,138.13898740572452
CC(CCN1CCN(CC1)CCO)C2=CC=CC=C2,83.04942398071289,129.27257272075414
CC(CN(CCCN(C)C)CCCN(C)C)O,82.47775039672852,124.11007109051944
CC(CN1CCC(CC1)O)C2=CC=CC=C2,82.04772491455078,140.1037628857732
CC(CN=CC1=CC=CC=C1O)N=CC2=CC=CC=C2O,82.1250617980957,138.796971551466
CC(CNC1=NC(=C2C=NN(C2=N1)C)NCC3=CC=CC=C3)O,83.77586059570312,135.98393122920396
CC(COC)N=C1NN=C(C(S1)CC(=O)O)C2=CC=CS2,71.98169403076172,142.83866931577208
CC1(C(=O)NC(CS1)C(=O)O)C,83.2172950744629,160.40082520620348
CC1(C(CC2=C(O1)C=C3C(=C2)C=C(O3)C4=CC(=CC(=C4)O)O)O)C,77.97689895629883,132.73756902037502
CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)O)C,80.9926528930664,139.34224368348598
CC1(C)c2ccccc2C(C)(C)N1O,57.93706741333008,138.964801114434
CC1(C)C=C(c2nc3c(C(N)=O)cccc3[nH]2)CC(C)(C)N1O,62.60830307006836,135.72309171251297
CC1(C)C=C(c2nc3cc(C(N)=O)ccc3[nH]2)CC(C)(C)N1O,62.60830307006836,131.70287823255896
CC1(C)C=C(Cn2cnc3c(C(N)=O)cccc32)C(C)(C)N1O,57.657822418212895,137.2234887476969
CC1(C)C=C(CSc2nc3c(C(N)=O)cccc3[nH]2)C(C)(C)N1O,57.657822418212895,127.32971395431997
CC1(C)C=C(CSc2nc3c(C(N)=O)cccc3[nH]2)CC(C)(C)N1O,62.22191390991211,128.48464261948587
CC1(C)C=CC(=O)c2c(O)c3c(c(O)c21)CC=CC3,73.68035202026367,142.45024062427044
CC1(C)C=CC(=O)c2c(O)ccc(O)c21,76.33291168212891,146.48585358927966
CC1(C)C=Cc2c(cc3oc4c(O)c(O)ccc4c(=O)c3c2O)O1,72.53163528442383,132.86204899305105
CC1(C)C=Cc2cc(C3CC(=O)c4ccc(O)cc4O3)ccc2O1,80.63893432617188,141.52388834913612
CC1(C)Cc2c(cc(C(C)(C)C)c(O)c2C(C)(C)C)O1,77.71310348510742,130.01154237270595
CC1(C)CCc2c(cc(Cl)c(O)c2Cl)O1,78.70873947143555,149.966115494076
CC1(C)CCc2c(cc(O)c(C(=O)c3cc(O)cc(O)c3)c2O)O1,76.73378219604493,142.76780314913512
CC1(C)CCc2c(cc(O)c(C(=O)c3ccc(O)c(O)c3)c2O)O1,69.24931869506837,135.6986161612797
CC1(C)CCc2c(cc(O)c(C(=O)c3ccc(O)cc3)c2O)O1,76.73378219604493,141.5007180580032
CC1(C)CCc2c(ccc(O)c2Cl)O1,79.60117263793946,147.7607683166623
CC1(C)CCc2c(Cl)c(O)c(Cl)c(Cl)c2O1,79.65275344848634,149.2288323987198
CC1(C)CCc2cc(C3CC(=O)c4ccc(O)cc4O3)ccc2O1,80.63893432617188,145.38299897408248
CC1(C)CCc2cc(O)c(Cl)cc2O1,78.91235733032227,145.53097005476954
CC1(C)CCc2cc(O)cc(Cl)c2O1,78.31659622192383,146.03863046271803
CC1(C)CCc2cc(O)ccc2O1,78.28370590209961,144.83664535654546
CC1(C)OC(=O)C(=Cc2ccc(O)cc2)C(=O)O1,78.71694488525391,163.9277889215243
CC1(C)Oc2ccc(O)cc2CC1O,78.28370590209961,145.065375419786
CC1(C2=C(CC(N1)C(=O)O)C3=CC=CC=C3N2)C,69.60507659912109,133.82941881942273
CC1(c2cc(O)ccc2O)NNC(=O)CO1,78.90108947753906,144.34566962551594
CC1(c2ccc(O)cc2)NNC(=O)CO1,78.71694488525391,148.44628223430158
CC1(c2ccc(O)cc2O)NNC(=O)CO1,78.08750381469727,149.08742115723132
CC1(c2cccc(O)c2)NNC(=O)CO1,80.18254165649414,144.14511646607636
CC1(c2ccccc2)CC(c2ccccc2)=Nc2c(O)cccc2N1,72.41057968139648,118.91568927956462
CC1(C=CC2=C(O1)C=CC(=C2O)C3=COC4=C(C3=O)C=CC(=C4)O)C,83.70091323852539,132.01588691716196
CC1(C=CC2=C(O1)C=CC3=C2OCC(C3)C4=C(C=C(C=C4)O)O)C,78.08750381469727,129.61896395474793
CC1(CC(=C(C(=O)C1)Br)O)C,82.63234176635743,170.13709788105012
CC1(CC(=C(C(=O)C1)C=NCC2CCCO2)O)C,83.26255874633789,146.77014407750846
CC1(CC(=C(C(=O)C1)C=NCCC2=CC=C(C=C2)OC)O)C,83.11487503051758,136.69597123200418
CC1(CC(CC(N1CC(COCC2=CC=CC=C2)O)(C)C)O)C,82.3947967529297,129.96692765878677
CC1(CCC(=CC2=CC=C(C=C2)Cl)C1(CN3C=NC=N3)O)C,84.98603897094726,151.5754772808862
CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C,78.79159011840821,155.00132787341954
CC1(CCC(C2(C1CC(C34C2CCC(C3)C(=C)C4=O)O)C)O)C(=O)O,83.19138107299806,154.1790390267587
CC1(CCC(CC1)NC(=O)C(CCC(=O)O)N)C,80.39343795776368,150.65885865031245
CC1(CN(NC1=O)C2=CC=CC=C2)CO,66.55077438354492,124.88953679446459
CC1(NC(=O)N(N1)C2=CC=CC=C2)C3=CC=C(C=C3)O,69.52538452148438,144.94991983070614
CC1(OC2C(C(OC2O1)C(CO)O)OCCCN(C)C)C,84.45902481079102,140.87461849149943
CC12C(C=CC3(C1C(C45C3CCC(C4)(C(=C)C5)O)C(=O)O)OC2=O)O,83.12370529174805,159.7788866373575
CC12C3=C(C4=C(C1=O)C=C(C=C4)O)C5=C(C=C3CCN2C)OCO5,78.5513053894043,129.58015610879423
CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O,80.67239456176758,158.5638904411912
CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,80.50528564453126,151.5496711780763
CC12CCC(C(C1CCC3C24CCC(C(C3)C4)(CO)O)(C)CO)O,83.30560455322266,147.56811764392137
CC12CCC(CC1CC(=O)C3C2CCC4(C3CCC4=O)C)O,80.7184684753418,154.97657109196666
CC12CCC(CC1CCC3C2CCC4(C3C5CN=NC5C4O)C)O,80.37520751953126,146.17511728883625
CC12CCC(CC1CCC3C2CCC4(C3CC(C4(C)O)O)C)O,84.25139694213867,151.8895495820284
CC12CCC(CC1CCC3C2CCC4(C3CC(C4=O)O)C)O,76.88325805664063,158.86326674518824
CC12CCC(CC1CCC3C2CCC4(C3CC(C4O)Br)C)O,81.21520156860352,152.809499539876
CC12CCC(CC1CCC3C2CCC4(C3CC(C4O)CCCCl)C)O,80.9949462890625,146.75461840997934
CC12CCC(CC1CCC3C2CCC4(C3CC(C4O)N)C)O,81.10079956054688,150.03483243504644
CC12CCC(CC1CCC3C2CCC4(C3CC(C4O)O)C)O,80.92599334716797,152.01297308575633
CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O,80.67239456176758,157.1778482660556
CC12CCC(CC1CCC3C2CCC4(C3CCC4C(=O)CO)C)O,79.45522613525391,158.23146642495635
CC12CCC(CC1CCC3C2CCC4(C3CCC4O)C)O,84.78520889282227,151.34648880473614
CC12CCC3C(=CCC4=C3C=CC(=C4)OC)C1CC(=NO)C2=O,76.93024520874023,140.900828983022
CC12CCC3C(C1CCC2=NN)CCC4=C3C=CC(=C4)O,79.1349609375,129.51159146649601
CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,80.67239456176758,146.1407074106765
CC12CCC3C(C1CCC2O)CC(=O)C4=C3C=CC(=C4)O,81.09198303222657,155.94086690434457
CC12CCC3C(C1CCC2O)CC(C4=C3C=CC(=C4)O)O,81.7943733215332,146.9003533942771
CC12CCC3C(C1CCC2O)CC(C4C3(CCC(C4)O)C)O,84.83660430908203,155.18148373217107
CC12CCC3C(C1CCC2O)CC=C4C3(CCC(C4)O)C,80.38544540405273,145.77021917287112
CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4O)O,81.7943733215332,137.58165618786572
CC12CCC3C(C1CCC2O)CCC4=CC(=C(C=C34)OC)O,81.045613861084,133.22573547318936
CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34,74.68485946655274,153.98761773968937
CC12CCC3C(C1CCC2O)CCC4C3(CC(=O)C4)C,80.91331100463867,155.6567441095996
CC12CCCC(C1CCC3(C2CCC4=COC=C43)C)(C)C(=O)O,84.2776268005371,144.31748172542095
CC12CCCC34C1C5(CC67C3C(C(CC6C4N5C2)C(=C)C7O)O)O,79.29775772094727,151.07076497936487
CC12CCCCC1CCC3C2CCC4(C3CCC4(CNCCO)O)C,82.51760330200196,144.7118236740327
CC1=C(C(=C(C=C1)C)O)C,75.3404754638672,147.61547070995928
CC1=C(C(=C(C=C1)C2(C(=O)C3=CC=CC=C3C2=O)O)O)C,77.55974807739258,150.68553785886766
CC1=C(C(=C(C=C1NS(=O)(=O)C2=CC=CC=C2)Cl)O)C,77.81259841918946,148.23631954606773
CC1=C(C(=CC=C1)C(=O)O)O,84.07155761718751,156.79720412599923
CC1=C(C(=CC=C1)C(=O)OCC(=O)C2=CC3=C(C=C2)OCCO3)O,84.92568969726562,137.0838462601018
CC1=C(C(=CC=C1)C(=O)OCC(=O)NC(=O)CC2=CC=CC=C2)O,84.92568969726562,138.12443820910454
CC1=C(C(=CC=C1)C(C)(C)C)O,77.79186172485352,146.72207542763712
CC1=C(C(=CC=C1)C(CC(=O)N2CCCCC2)C3=CC=CC=C3)O,77.23669509887695,140.00426896728038
CC1=C(C(=CC=C1)C=NC2=CC=C3CCC4=C3C2=CC=C4)O,80.12346267700195,125.09793086135626
CC1=C(C(=CC=C1)NCC2=CC=CC=C2O)C,82.30362396240234,131.5385300962782
CC1=C(C(=NN1)C2=C(C=C(C=C2)O)O)OC3=CC=CC=C3,80.00612869262696,142.46615391116381
CC1=C(C(=NN1C2=CC=CC=C2)C)C=NO,79.73510971069337,132.42975773414136
CC1=C(C(=NO1)C(=NO)C)C(=O)NC2=NC=CS2,73.39340286254883,152.7134172216034
CC1=C(C(=O)C(=C(C1=O)O)C2=C(C(=O)C(=C(C2=O)O)C)O)O,81.97277755737305,140.77604991114853
CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO,76.0630256652832,151.05699871887924
CC1=C(C(=O)C=CN1C)O,82.54053039550782,138.76519858461262
CC1=C(C(=O)N(C1O)CC2=CC=CC=C2)C,77.48504104614258,155.00410746164084
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N=NC3=C(NC(=O)NC3=O)O,83.6404541015625,126.99892563682079
CC1=C(C(=O)Nc2ccccc2Cl)C(c2ccccc2O)NC(=O)N1,82.58279342651367,140.9824877373338
CC1=C(C(=O)Nc2ccccc2Cl)C(c2ccccc2O)NC(=S)N1,82.58279342651367,128.97638286785724
CC1=C(C(=O)OC2=C(C(=C(C=C12)Cl)O)CN(C)C)CC3=CC=CC=C3,72.81012496948243,141.22677838133694
CC1=C(C(=O)OC2=C1C=C(C=C2)O)C3=CC(=C(C=C3)OC)OC,76.69004287719727,140.90907180502057
CC1=C(C(=O)OC2=C1C=C(C=C2)O)C3=CC=C(C=C3)OC,76.69004287719727,144.5836756125784
CC1=C(C(=O)OC2=C1C=CC(=C2)O)C3=CC(=C(C=C3)OC)OC,77.13929443359375,131.62910602031945
CC1=C(C(=O)OC2=C1C=CC(=C2)O)C3=CC=C(C=C3)OC,77.13928756713868,142.69914833722592
CC1=C(C(=O)OC2=C1C=CC(=C2)O)CCC(=O)NC3CC3,81.0276580810547,135.5099021617985
CC1=C(C(C(=O)C(=C1O)C(=O)C=CC2=CC=CC=C2)(C)C)OC,78.80261764526368,133.54467198499205
CC1=C(C(NC(=O)N1)C2=CC(=C(C=C2)O)OC)C(=O)C,79.84243240356446,147.2237552261746
CC1=C(C(NC(=O)N1CCCC(=O)O)C2=CC=C(C=C2)Br)C(=O)OC,83.65299911499024,135.93619384269002
CC1=C(C(NC(=O)N1CCCC(=O)O)C2=CC=C(C=C2)Cl)C(=O)OC,83.65299911499024,149.7160336518264
CC1=C(C(NC(=O)N1CCCC(=O)O)C2=CC=CC=C2Cl)C(=O)OC,83.65299911499024,144.3668666316867
CC1=C(C(SC1=O)(C)C=C(C)C=C)O,77.07910995483398,145.43151242404699
CC1=C(C2=C(C=C1)C3C=CCC3C(N2)C(=O)O)C,76.29914932250976,134.6908201093817
CC1=C(C2=CC=CC=C2C(=C1)O)O,71.27854843139649,129.1873426450515
CC1=C(C2=CC=CC=C2N1)C(CN3CCC4(CC3)OCCO4)O,84.5415870666504,122.32806831229209
CC1=C(C=C(C=C1)C(C)C)O,78.04644241333008,148.16713168880582
CC1=C(C=C(O1)C(=O)OC)CC(=O)C2=C(C=C(C=C2)O)O,77.0784507751465,141.5945268924868
CC1=C(C=CC(=C1)C(C)(C)C2=CC(=C(C=C2)O)C)O,81.40802536010743,134.57093521306993
CC1=C(C=CC(=C1)CN2CCN(CC2CCO)C3CCC3)OC,82.91466293334962,121.43672796241522
CC1=C(C=CC(=C1)N=NC(=O)C2=CC=CC=C2)O,75.85285034179688,149.64276919346332
CC1=C(C=CC(=C1)N=NC2=CC3=CC=CC=C3C=C2)O,75.85285034179688,140.229581382339
CC1=C(C=CC(=C1C)OC)CN2CCN(CC2CCO)C3CCC3,82.34332580566407,119.43194686508656
CC1=C(C=CC(=C1O)C(=O)CN2CCN(CC2)C3=CC=CC=C3F)O,84.69418716430664,115.63860150088789
CC1=C(C=NN1C)C=CC(=O)C2=CC=CC=C2O,83.77908096313477,140.53681041480422
CC1=C(C=NN1C)S(=O)(=O)N2CCCC(C2)C(=O)O,84.29322738647461,159.22815841915133
CC1=C(CC(C(C1)C(=O)NC2=C(C=CC(=C2)OC)OC)C(=O)O)C,76.76754455566406,130.67854787806274
CC1=C(CC(C(C1)C(=O)NC2=NC(=CS2)C)C(=O)O)C,79.34898834228515,145.06011424291134
CC1=C(CC(C(C1)C(=O)NC2=NC=CS2)C(=O)O)C,79.34898834228515,146.5347711530495
CC1=C(CC(C(C1)C(=O)NCC2=CC(=CC=C2)Cl)C(=O)O)C,79.12144088745117,145.5586306825662
CC1=C(CC(C(C1)C(=O)NCCC2=CC=C(C=C2)F)C(=O)O)C,79.12144088745117,138.80605778921606
CC1=C(N(C2=C1C=C(C=C2)C(=O)O)CC3=CC=CC=C3)C,78.16145553588868,133.27469922139406
CC1=C(N(C2=NC=NC(=C12)NCCO)CCC3=CC=CC=C3)C,79.22233657836914,124.18943904187918
CC1=C(N2C(C(C2=O)N)SC1)C(=O)O,65.73615188598633,160.29213701137186
CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O,65.76987991333009,137.09264247059704
CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O,65.76987991333009,145.98536276503327
CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O,65.76987991333009,136.64883286860706
CC1=C(N2C=C(C=CC2=N1)Cl)C(=O)NN=CC3=C(C(=CC=C3)OC)O,76.61767044067383,132.18700134806156
CC1=C(O)C(=O)c2c(C)ccc3c(C)cnc1c23,79.78728103637695,144.0770796458912
CC1=C(OC2=C1C(CCC2)O)C(=O)O,75.3823745727539,150.0854376550412
CC1=C(SC(=C1C(=O)OC)NC(=O)C2CC=CCC2C(=O)O)C,76.6968132019043,141.00735970496655
CC1=C2C(=CC=C1)C(=C3C=CC=C(C3=N2)C)C(=O)O,79.51655044555665,141.69525294572472
CC1=C2C(=CO1)C(=O)C3=CC(=C(C(=C3C2=O)O)O)O,66.91136627197265,149.52207496991159
CC1=C2C(=CO1)C(=O)C3=CC(=C(C(=C3C2=O)O)O)OC,74.05160751342774,148.22159165966988
CC1=C2C(=CO1)C(=O)C3=CC(=C(C(=C3C2=O)O)OC)O,78.08880844116212,151.12909894461276
CC1=C2C(C(C(CC2=NN1)(C)O)C(=O)C)C3=CC(=C(C=C3)OC)OC,81.21271591186523,135.35370310410977
CC1=C2C(C3=C(CC(CC3=O)(C)C)NC2=NN1)C4=CC=C(C=C4)O,75.24345245361329,133.4211913005352
CC1=C2C=C(C(=O)C=C2OC3=CC(=C(C=C13)O)O)O,70.34432601928711,131.13001172541382
CC1=C2CC(OC2=C3C=C(C=CC3=N1)C(=O)O)CN,84.29076919555665,143.27833194037916
CC1=C2CCC(C2C3C(CC1)C(=C)C(=O)O3)(C)O,77.771688079834,151.7340658332658
CC1=C2CCCC2=NC(=N1)N3C(=C(N=N3)CO)CO,78.9560417175293,154.99184989269497
CC1=C2CCN(C2=NC(=N1)SC)C3=CC=C(C=C3)O,75.41886291503907,134.1712639105606
CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)O)O,75.04860305786133,150.8038849234605
CC1=CC(=C(C(=C1)C)C(=O)O)C,81.51686553955078,159.47816576150896
CC1=CC(=C(C(=C1)C)C2=C(C3=C(C=C(C=C3)OC)NC2=O)O)C,80.70181045532227,130.31931764607668
CC1=CC(=C(C(=C1)C)C2=C(C3=C(N=CC=C3)N(C2=O)C)O)C,80.70181045532227,143.2445221849656
CC1=CC(=C(C(=C1)C)C2=C(C3=CC=CC=C3N(C2=O)C)O)C,80.70181045532227,133.3867827969122
CC1=CC(=C(C(=C1)C)N=CC2=C(NC(=O)NC2=O)O)C,80.70679550170898,137.52068393677473
CC1=CC(=C(C(=C1)C)O)C,80.93559951782227,145.07010575056674
CC1=CC(=C(C(=C1)C)S(=O)(=O)NC2=CC=C(C=C2)O)C,81.68429031372071,152.7141226338649
CC1=CC(=C(C(=C1)O)C(=O)CC2=CSC(=N2)C)O,73.40745162963867,136.92472658672096
CC1=CC(=C(C(=C1)O)C)C,81.0588592529297,148.12863558778764
CC1=CC(=C(C(=C1C(=O)OC)O)C)O,77.02296295166016,151.72747355499982
CC1=CC(=C(C(=C1C(=O)OC)O)C=O)O,76.80427322387696,153.10348188674809
CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C,81.16889419555665,137.1033338923669
