ChEMBL ID,Name,Synonyms,Type,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,PSA,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX ApKa,CX BpKa,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA Lipinski,HBD Lipinski,#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles
CHEMBL2064706,,,Small molecule,0,148.16,3,5,0.37,41.99,2,1,0,0,Y,0.58,13.61,3.56,-0.13,-0.13,1,MOL,-1,11,3,1,0,148.0637,NEUTRAL,C8H8N2O,O=C1NCCc2ccncc21
CHEMBL1224555,,4-Chlorobenzenemethanethiol,Small molecule,0,158.65,1,2,2.77,0,1,1,0,1,Y,0.6,9.93,None,3.06,3.06,1,MOL,-1,9,0,0,0,157.9957,NEUTRAL,C7H7ClS,SCc1ccc(Cl)cc1
CHEMBL1224628,,4-Chlorobenzenesulfonic Acid,Small molecule,0,192.62,1,2,1.59,54.37,2,1,0,1,Y,0.69,-2.94,None,1.76,-0.62,1,MOL,-1,11,3,1,0,191.9648,ACID,C6H5ClO3S,O=S(=O)(O)c1ccc(Cl)cc1
CHEMBL1521041,,,Small molecule,0,193.22,14,14,2.08,20.31,2,0,0,3,Y,0.54,None,None,2.02,2.02,1,MOL,-1,14,2,0,0,193.0903,NEUTRAL,C11H12FNO,CN(C)/C=C/C(=O)c1ccc(F)cc1
CHEMBL1529836,,,Small molecule,0,166.18,12,12,0.85,53.43,3,1,0,2,Y,0.71,1.4,6.72,-0.66,-1.41,1,MOL,-1,12,4,1,0,166.0742,ACID,C8H10N2O2,CN(C)c1cncc(C(=O)O)c1
CHEMBL1425071,,,Small molecule,0,183.24,4,4,1.04,72.03,5,2,0,3,N,0.42,12.39,4.25,2.04,2.04,1,MOL,-1,12,4,3,0,183.0466,NEUTRAL,C7H9N3OS,C=CCSc1nc(N)cc(O)n1
CHEMBL238452,,,Small molecule,0,175.24,3,8,0.49,28.16,3,1,0,1,Y,0.67,None,10.38,0.27,-2.52,1,MOL,-1,13,3,1,0,175.1109,BASE,C10H13N3,c1cncc(N2C[C@@H]3CNC[C@@H]32)c1
CHEMBL2088744,,,Small molecule,0,178.19,5,5,0.34,51.1,3,1,0,0,Y,0.62,None,None,-0.23,-0.23,1,MOL,-1,13,4,1,0,178.0742,NEUTRAL,C9H10N2O2,Cn1ccc2c1C(=O)NCCC2=O
CHEMBL1402698,,,Small molecule,0,143.17,9,11,1.15,50.19,3,1,0,1,Y,0.64,3.05,0.6,0.55,-2.92,1,MOL,-1,9,3,1,0,143.0041,ACID,C5H5NO2S,Cc1ncsc1C(=O)O
CHEMBL401532,CYCLOPROPYLCYFUSINE,Cyclopropylcyfusine,Small molecule,0,188.23,3,3,0.09,34.03,3,1,0,0,Y,0.63,None,10.08,-0.65,-3.23,1,MOL,-1,14,3,1,0,188.095,BASE,C11H12N2O,O=c1cccc2n1CC13CNCC21C3
CHEMBL1325768,,,Small molecule,0,196.21,4,4,0.26,54.71,4,1,0,2,N,0.74,10.99,None,-0.47,-0.47,1,MOL,-1,14,5,1,0,196.0848,NEUTRAL,C9H12N2O3,O=C(NN1CCOCC1)c1ccco1
CHEMBL1301344,,,Small molecule,0,192.26,3,4,2.61,26.3,2,0,0,4,N,0.73,None,None,2.56,2.56,1,MOL,-1,14,2,0,0,192.115,NEUTRAL,C12H16O2,CC(=O)Cc1ccc(OC(C)C)cc1
CHEMBL1530544,,,Small molecule,0,147.18,5,5,1.15,62.7,3,1,0,0,N,0.6,None,4.93,1.02,1.02,1,MOL,-1,11,3,2,0,147.0796,NEUTRAL,C8H9N3,Cc1cc(C)c(C#N)c(N)n1
CHEMBL1240831,,,Small molecule,0,187.12,1,1,2.67,29.43,2,0,0,1,Y,0.49,None,None,2.76,2.76,1,MOL,-1,13,2,0,0,187.0245,None,C8H4F3NO,O=C=Nc1cccc(C(F)(F)F)c1
CHEMBL1594228,,,Small molecule,0,184.26,2,3,1.77,46.01,4,1,0,2,N,0.56,12.71,1.5,2.99,2.99,1,MOL,-1,12,3,1,0,184.067,NEUTRAL,C8H12N2OS,CCc1nc(SC)nc(O)c1C
CHEMBL1395071,FORMETOREX,FORMETAMIDE|FORMETOREX,Small molecule,0,163.22,8,14,1.36,29.1,1,1,0,4,N,0.67,None,None,1.57,1.57,1,MOL,0,12,2,1,0,163.0997,NEUTRAL,C10H13NO,CC(Cc1ccccc1)NC=O
CHEMBL1509870,,,Small molecule,0,172.27,3,3,2.59,17.07,3,0,0,2,Y,0.5,None,None,2.91,2.91,1,MOL,-1,10,1,0,0,172.0017,None,C7H8OS2,CSc1sc(C)cc1C=O
CHEMBL196464,,,Small molecule,0,178.28,1,1,1.88,16.13,2,0,0,4,N,0.7,None,9.29,1.47,-0.41,1,MOL,-1,13,2,0,0,178.147,BASE,C11H18N2,CCN(C)CCc1ccc(C)nc1
CHEMBL1559465,METAMECONINE,,Small molecule,0,194.19,3,4,1.37,44.76,4,0,0,2,N,0.67,13.71,None,1.21,1.21,1,MOL,-1,14,4,0,0,194.0579,NEUTRAL,C10H10O4,COc1cc2c(cc1OC)C(=O)OC2
CHEMBL378577,,4-Acryloylphenol,Small molecule,0,148.16,3,4,1.76,37.3,2,1,0,2,Y,0.51,7.88,None,1.98,1.86,1,MOL,-1,11,2,1,0,148.0524,NEUTRAL,C9H8O2,C=CC(=O)c1ccc(O)cc1
CHEMBL276719,,Pyridine-2-Carboxylic Acid Methylamide,Small molecule,0,136.15,1,4,0.44,41.99,2,1,0,1,Y,0.61,None,2.13,0.22,0.22,1,MOL,-1,10,3,1,0,136.0637,NEUTRAL,C7H8N2O,CNC(=O)c1ccccn1
CHEMBL1410675,,,Small molecule,0,174.2,5,6,1.25,52.89,2,1,0,2,Y,0.69,None,None,1.1,1.1,1,MOL,-1,13,3,1,0,174.0793,NEUTRAL,C10H10N2O,Cc1ccc(C(=O)NCC#N)cc1
CHEMBL1491504,,,Small molecule,0,179.22,4,6,1.93,38.33,2,1,0,3,Y,0.77,None,None,1.89,1.89,1,MOL,-1,13,3,1,0,179.0946,NEUTRAL,C10H13NO2,CCOC(=O)NCc1ccccc1
CHEMBL365042,,,Small molecule,0,191.19,1,1,1.5,70.32,4,1,0,3,N,0.73,9.03,None,1.26,1.25,1,MOL,-1,14,4,1,0,191.0582,NEUTRAL,C10H9NO3,CC(=O)c1ccc(OCC#N)cc1O
CHEMBL278024,ANISOLE,Anisole|Methoxy-Benzene|Methoxy-Benzeneanisole,Small molecule,0,108.14,8,46,1.7,9.23,1,0,0,1,Y,0.53,None,None,1.82,1.82,1,MOL,-1,8,1,0,0,108.0575,NEUTRAL,C7H8O,COc1ccccc1
CHEMBL25250,,2-Phenyl-Thiazolidine,Small molecule,0,165.26,1,5,2.02,12.03,2,1,0,1,Y,0.68,None,7.68,2.09,1.63,1,MOL,-1,11,1,1,0,165.0612,NEUTRAL,C9H11NS,c1ccc(C2NCCS2)cc1
CHEMBL175741,,,Small molecule,0,191.28,1,3,1.91,31.92,2,1,0,2,Y,0.77,13.87,8.47,1.06,-0.06,1,MOL,-1,14,3,1,0,191.1422,NEUTRAL,C11H17N3,CCN1CCC(=Cc2c[nH]cn2)CC1
CHEMBL1288325,,,Small molecule,0,132.16,1,2,1.68,9.23,1,0,0,1,Y,0.53,None,None,1.97,1.97,1,MOL,-1,10,1,0,0,132.0575,NEUTRAL,C9H8O,C#Cc1cccc(OC)c1
CHEMBL175800,,,Small molecule,0,193.29,1,3,1.68,31.92,2,1,0,3,Y,0.79,None,9.37,1.11,-0.91,1,MOL,-1,14,3,1,0,193.1579,BASE,C11H19N3,CN1CCC(CCc2c[nH]cn2)CC1
CHEMBL175782,METHIMEPIP,Methimepip,Small molecule,0,179.27,6,16,1.29,31.92,2,1,0,2,Y,0.74,None,9.19,0.66,-1.16,1,MOL,-1,13,3,1,0,179.1422,BASE,C10H17N3,CN1CCC(Cc2c[nH]cn2)CC1
CHEMBL1622449,,,Small molecule,0,188.27,,,2.63,27.09,1,1,0,2,Y,0.76,None,9.87,2.48,0.34,1,MOL,-1,14,2,1,0,188.1313,BASE,C12H16N2,CCC(C)N1Cc2ccccc2C1=N
CHEMBL1622457,,,Small molecule,0,173.26,,,2.83,12.36,1,0,0,0,Y,0.57,None,7.95,2.5,1.85,1,MOL,-1,13,1,0,0,173.1204,NEUTRAL,C12H15N,CC1=NC(C)(C)Cc2ccccc21
CHEMBL1622491,,,Small molecule,0,139.18,,,-0.54,29.04,2,1,0,0,Y,0.48,13.03,None,-3.48,-3.48,1,MOL,-1,10,3,1,0,139.0866,NEUTRAL,C7H11N2O+,Cc1cc[n+]2n1CC(O)C2
CHEMBL31088,DEOXIEPINEPHRINE,,Small molecule,0,167.21,36,55,0.86,52.49,3,3,0,3,Y,0.59,9.27,10.29,0.32,-1.25,1,MOL,-1,12,3,3,0,167.0946,BASE,C9H13NO2,CNCCc1ccc(O)c(O)c1
CHEMBL355210,,,Small molecule,0,188.23,2,5,1.96,66.88,3,1,0,1,N,0.54,None,1.36,2.23,2.23,1,MOL,-1,14,3,2,0,188.095,NEUTRAL,C11H12N2O,CC(=O)c1cc(C)c(C)c(C#N)c1N
CHEMBL1236482,,,Small molecule,0,143.21,7,15,0.99,33.12,3,1,0,2,Y,0.67,None,3.12,0.42,0.42,1,MOL,-1,9,2,1,0,143.0405,NEUTRAL,C6H9NOS,Cc1ncsc1CCO
CHEMBL1236602,,4-Imidazoleacrylic Acid,Small molecule,0,138.13,72,79,0.51,65.98,2,2,0,2,N,0.58,3.66,6.13,-1.02,-2.26,1,MOL,-1,10,4,2,0,138.0429,ACID,C6H6N2O2,O=C(O)/C=C/c1c[nH]cn1
CHEMBL1236909,,,Small molecule,0,199.18,1,2,0.49,83.55,3,3,0,3,N,0.66,1.57,9.48,-1.35,-1.39,1,MOL,-1,14,4,4,0,199.0645,ZWITTERION,C9H10FNO3,N[C@@H](Cc1ccc(O)c(F)c1)C(=O)O
CHEMBL1237214,,TCMDC-131967,Small molecule,0,167.12,6,12,0.8,88.62,5,1,0,2,N,0.31,7.43,0.33,1.09,0.81,1,MOL,-1,12,6,1,0,167.0331,NEUTRAL,C6H5N3O3,O=[N+]([O-])c1ccc(/C=N/O)nc1
CHEMBL168114,,,Small molecule,0,191.27,3,17,1.81,23.47,2,1,0,1,Y,0.73,10.35,9.1,2.19,0.69,1,MOL,-1,14,2,1,0,191.131,BASE,C12H17NO,CN(C)[C@@H]1CCc2cccc(O)c2C1
CHEMBL41611,,,Small molecule,0,181.21,2,2,1.35,46.25,2,2,0,0,Y,0.63,8.74,10.08,0.81,-0.3,1,MOL,-1,13,2,3,0,181.0903,BASE,C10H12FNO,NC1CCc2cc(F)c(O)cc2C1
CHEMBL1241003,,,Small molecule,0,164.25,2,3,1.42,29.26,2,1,0,4,N,0.54,None,5.89,1.5,1.49,1,MOL,-1,12,2,2,0,164.1313,NEUTRAL,C10H16N2,CCN(N)CCc1ccccc1
CHEMBL289963,,,Small molecule,0,190.25,1,3,1.07,34.89,3,0,0,0,Y,0.61,None,2.48,1.04,1.04,1,MOL,-1,14,3,0,0,190.1106,NEUTRAL,C11H14N2O,O=c1c2c(nc3n1CCC3)CCCC2
CHEMBL39019,,,Small molecule,0,171.16,2,3,-0.14,81.19,5,1,0,3,N,0.51,None,2.78,-0.35,-0.35,1,MOL,-1,12,6,1,0,171.0644,NEUTRAL,C6H9N3O3,Cn1c([N+](=O)[O-])cnc1CCO
CHEMBL348538,,,Small molecule,0,188.27,4,6,2.16,16.13,2,0,0,0,Y,0.62,None,8.22,1.88,1,1,MOL,-1,14,2,0,0,188.1313,NEUTRAL,C12H16N2,c1cnc2c(c1)CCN1CCCCC21
CHEMBL439659,,,Small molecule,0,193.25,1,2,2,49.33,2,2,0,3,Y,0.57,9.21,None,2.51,2.5,1,MOL,-1,14,3,2,0,193.1103,NEUTRAL,C11H15NO2,CC(C)Cc1ccc(C(=O)NO)cc1
CHEMBL180530,,,Small molecule,0,175.28,1,1,2.76,3.24,1,0,0,1,Y,0.63,None,9.72,2.89,0.6,1,MOL,-1,13,1,0,0,175.1361,BASE,C12H17N,Cc1ccccc1C1CCCN1C
CHEMBL1383584,,,Small molecule,0,195.29,13,15,1.87,50.41,2,3,0,2,Y,0.29,7.58,6.72,3.28,3.27,1,MOL,-1,13,3,3,0,195.083,NEUTRAL,C9H13N3S,Cc1ccc(C)c(NN=C(N)S)c1
CHEMBL291849,,,Small molecule,0,167.24,1,3,0.91,37.81,4,1,0,1,N,0.68,None,8.53,0.7,-0.45,1,MOL,-1,11,3,1,0,167.0517,BASE,C7H9N3S,C1=C(c2ncns2)CNCC1
CHEMBL1402765,,(R)-4-(Amino(Carboxy)Methyl)Benzoic Acid,Small molecule,0,195.17,12,18,0.47,100.62,3,3,0,3,N,0.65,1.38,8.66,-1.87,-5.05,1,MOL,-1,14,5,4,0,195.0532,ZWITTERION,C9H9NO4,N[C@@H](C(=O)O)c1ccc(C(=O)O)cc1
CHEMBL280712,,,Small molecule,0,174.2,1,1,1.7,34.14,2,0,0,1,Y,0.61,8.48,None,2.05,2.02,1,MOL,-1,13,2,0,0,174.0681,NEUTRAL,C11H10O2,O=C1CCC(=O)C1c1ccccc1
CHEMBL280995,,,Small molecule,0,186.21,1,1,2.26,34.14,2,0,0,2,Y,0.52,10.18,None,2.33,2.33,1,MOL,-1,14,2,0,0,186.0681,NEUTRAL,C12H10O2,C=CCC1C(=O)c2ccccc2C1=O
CHEMBL1397738,,,Small molecule,0,175.23,2,2,2.18,29.1,1,1,0,2,Y,0.73,13.75,None,1.52,1.52,1,MOL,-1,13,2,1,0,175.0997,NEUTRAL,C11H13NO,C/C=C(\NC(C)=O)c1ccccc1
CHEMBL164704,,,Small molecule,0,159.09,2,2,1.87,43.14,2,0,0,1,Y,0.46,None,None,2.2,2.2,1,MOL,-1,11,3,0,0,159.0132,NEUTRAL,C6H3F2NO2,O=[N+]([O-])c1cc(F)ccc1F
CHEMBL164916,,,Small molecule,0,192.29,2,3,1.38,15.27,1,1,0,2,Y,0.71,None,None,1.75,1.75,1,MOL,-1,13,2,1,0,192.0721,NEUTRAL,C10H12N2S,S=C1NCCN1Cc1ccccc1
CHEMBL164585,,Thiophene-3-Carboxylic Acid,Small molecule,0,128.15,7,24,1.45,37.3,2,1,0,1,Y,0.62,3.56,None,1.41,-1.95,1,MOL,-1,8,2,1,0,127.9932,ACID,C5H4O2S,O=C(O)c1ccsc1
CHEMBL33610,,,Small molecule,0,191.24,2,2,0.18,102.78,3,3,0,2,N,0.27,None,7.24,0.19,-0.04,1,MOL,-1,14,5,6,1,191.1171,NEUTRAL,C9H13N5,Cc1c(N)cccc1/C=N/N=C(N)N
CHEMBL285918,,,Small molecule,0,185.18,6,9,-0.48,71.69,5,2,0,4,N,0.62,10.47,None,-0.79,-0.79,1,MOL,-1,13,5,2,0,185.0688,NEUTRAL,C8H11NO4,O=c1cc(O)ccn1COCCO
CHEMBL18641,,,Small molecule,0,139.2,3,5,0.86,54.7,2,2,0,2,Y,0.64,None,9.84,0.26,-2.1,1,MOL,-1,10,3,3,0,139.1109,BASE,C7H13N3,C[C@H](N)[C@@H](C)c1c[nH]cn1
CHEMBL277776,,,Small molecule,0,138.17,1,1,0.43,58.88,1,2,0,3,Y,0.62,None,None,0.33,0.33,1,MOL,-1,10,3,3,0,138.0793,NEUTRAL,C7H10N2O,NC(=O)CCc1cc[nH]c1
CHEMBL1993242,,,Small molecule,0,165.19,1,1,1.57,49.33,2,2,0,3,Y,0.71,2.74,5.53,0.54,-1.24,1,MOL,-1,12,3,2,0,165.079,ACID,C9H11NO2,CC(Nc1ccccc1)C(=O)O
CHEMBL1993421,,,Small molecule,0,196.23,62,62,1.03,58.53,3,1,0,0,Y,0.67,7.36,1.2,0.53,0.26,1,MOL,-1,13,4,1,0,196.0306,NEUTRAL,C8H8N2O2S,CC1=Nc2ccccc2S(=O)(=O)N1
CHEMBL1397202,PHENYLPROPANOL,PHENYLPROPANOL,Small molecule,0,136.19,2,2,2.13,20.23,1,1,0,2,Y,0.66,None,None,2.14,2.14,1,MOL,0,10,1,1,0,136.0888,NEUTRAL,C9H12O,CCC(O)c1ccccc1
CHEMBL1413703,,,Small molecule,0,175.19,3,3,1.39,38.33,2,1,0,0,Y,0.65,12.25,None,1.53,1.53,1,MOL,-1,13,3,1,0,175.0633,NEUTRAL,C10H9NO2,O=C1NC2c3ccccc3CC2O1
CHEMBL41853,,N-(2-Chlorophenyl)Guanidine,Small molecule,0,169.62,7,10,1.65,61.9,1,3,0,1,N,0.44,None,9.88,1.55,-0.59,1,MOL,-1,11,3,4,0,169.0407,BASE,C7H8ClN3,N=C(N)Nc1ccccc1Cl
CHEMBL16435,METHYL BENZOATE,Benzoic acid methyl ester|Methyl benzoate,Small molecule,0,136.15,11,18,1.47,26.3,2,0,0,1,Y,0.55,None,None,1.98,1.98,1,MOL,-1,10,2,0,0,136.0524,None,C8H8O2,COC(=O)c1ccccc1
CHEMBL24864,,,Small molecule,0,172.19,3,9,1.39,34.36,3,0,0,1,Y,0.59,None,6.3,1.86,1.83,1,MOL,-1,13,3,0,0,172.0637,NEUTRAL,C10H8N2O,O=C1C=CC(=Nn2cccc2)C=C1
CHEMBL43686,HYDROCHLORTHIAZIDE,HYDROCHLORTHIAZIDE|Thiazol-3-ium chloride,Small molecule,0,121.59,1,2,1.14,12.89,2,0,0,0,Y,0.46,None,2.89,0.63,0.63,1,MOL,0,5,1,0,0,84.9986,NEUTRAL,C3H4ClNS,Cl.c1cscn1
CHEMBL33720,OXEDRINE,OXEDRINE|Oxedrine|Synephrine,Small molecule,0,167.21,33,60,0.64,52.49,3,3,0,3,Y,0.62,9.76,9.15,-0.07,-1.39,1,MOL,0,12,3,3,0,167.0946,BASE,C9H13NO2,CNCC(O)c1ccc(O)cc1
CHEMBL1423150,,,Small molecule,0,198.25,2,2,1.27,63.08,4,1,0,3,N,0.59,2.74,4.08,-0.09,-2.62,1,MOL,-1,13,4,1,0,198.0463,ACID,C8H10N2O2S,Cc1cc(C)nc(SCC(=O)O)n1
CHEMBL287556,KOJIC ACID,5-Hydroxy-2-(hydroxymethyl)-4-pyrone|Kojic acid,Small molecule,0,142.11,46,509,-0.16,70.67,4,2,0,1,N,0.57,9.3,None,-0.5,-0.51,1,MOL,-1,10,4,2,0,142.0266,NEUTRAL,C6H6O4,O=c1cc(CO)occ1O
CHEMBL30857,,,Small molecule,0,193.2,1,4,0.66,83.55,3,3,0,2,N,0.64,1.88,9.05,-1.52,-1.53,1,MOL,-1,14,4,4,0,193.0739,ZWITTERION,C10H11NO3,NC1(C(=O)O)CC1c1cccc(O)c1
CHEMBL371428,,,Small molecule,0,187.24,9,23,1.6,32.26,2,2,0,2,Y,0.69,9.72,7.92,1.89,1.35,1,MOL,-1,14,2,2,0,187.0997,NEUTRAL,C12H13NO,C#CCN[C@@H]1CCc2ccc(O)cc21
CHEMBL1178340,,,Small molecule,0,194.24,,,0.91,63.31,5,1,0,2,N,0.76,None,10.39,1.17,-1.2,1,MOL,-1,14,5,1,0,194.1168,BASE,C9H14N4O,CC(C)c1noc(C2CN=CNC2)n1
CHEMBL559813,,,Small molecule,0,197.26,5,5,1.45,54.88,4,1,0,3,N,0.8,6.97,None,1.27,0.76,1,MOL,-1,13,4,1,0,197.0623,NEUTRAL,C8H11N3OS,CCc1nnc(NC(=O)C2CC2)s1
CHEMBL775,METANEPHRINE,Metanephrine,Small molecule,0,197.23,1,1,0.65,61.72,4,3,0,4,N,0.66,10.05,9.25,0,-1.52,1,MOL,-1,14,4,3,0,197.1052,BASE,C10H15NO3,CNCC(O)c1ccc(O)c(OC)c1
CHEMBL30285,IBOTENIC ACID,Ibotenic Acid,Small molecule,0,158.11,26,60,-0.54,109.58,5,3,0,2,N,0.53,1,4.95,-2.88,-5.83,1,MOL,-1,11,6,4,0,158.0328,ACID,C5H6N2O4,N[C@H](C(=O)O)c1cc(O)no1
CHEMBL2269106,,,Small molecule,0,195.17,3,4,0.77,59,4,1,0,1,N,0.67,7.9,None,0.75,0.63,1,MOL,-1,14,5,1,0,195.0532,NEUTRAL,C9H9NO4,COC1Oc2ccccc2N(O)C1=O
CHEMBL560127,,,Small molecule,0,197.19,2,6,-0.84,108.21,3,4,0,4,N,0.5,1.97,8.5,-3.32,-3.35,1,MOL,-1,14,6,5,0,197.08,ZWITTERION,C8H11N3O3,NC(CNC(=O)c1ccc[nH]1)C(=O)O
CHEMBL1583934,,,Small molecule,0,182.18,4,4,-0.71,61.07,5,0,0,1,N,0.54,None,None,-0.49,-0.49,1,MOL,-1,13,5,0,0,182.0691,NEUTRAL,C8H10N2O3,CC(=O)c1cn(C)c(=O)n(C)c1=O
CHEMBL42710,EUGENOL,EUGENOL,Small molecule,0,164.2,200,522,2.13,29.46,2,1,0,3,Y,0.69,9.94,None,2.61,2.61,1,MOL,0,12,2,1,0,164.0837,NEUTRAL,C10H12O2,C=CCc1ccc(O)c(OC)c1
CHEMBL1191347,,,Small molecule,0,164.21,,,1.59,56.11,2,3,0,2,Y,0.46,None,9.81,0.46,-1.66,1,MOL,-1,12,3,3,0,164.095,BASE,C9H12N2O,CC(=N)Nc1ccc(CO)cc1
CHEMBL296842,,,Small molecule,0,197.21,3,4,1.05,66.48,3,3,0,0,N,0.54,8.79,10.08,0.51,-0.62,1,MOL,-1,14,3,4,0,197.0852,BASE,C10H12FNO2,NC1CCc2c(cc(O)c(O)c2F)C1
CHEMBL1584336,,,Small molecule,0,160.22,6,10,2.32,35.82,2,1,0,3,Y,0.69,None,4.58,1.73,1.73,1,MOL,-1,12,2,1,0,160.1,NEUTRAL,C10H12N2,Cc1cccc(NCCC#N)c1
CHEMBL1564954,,,Small molecule,0,176.17,7,9,1.64,55.17,3,1,0,3,Y,0.43,None,0.66,1.61,1.61,1,MOL,-1,13,4,1,0,176.0586,NEUTRAL,C9H8N2O2,C#CCNc1ccc([N+](=O)[O-])cc1
CHEMBL38660,,,Small molecule,0,189.26,2,3,1.12,27.63,3,1,0,3,Y,0.77,None,9.26,1.15,-0.61,1,MOL,-1,14,3,1,0,189.1266,BASE,C11H15N3,CN(CC1=NCCN1)c1ccccc1
CHEMBL163148,,2-Acetoxy-Benzoic Acid Methyl Ester,Small molecule,0,194.19,4,10,1.4,52.6,4,0,0,2,N,0.53,None,None,1.58,1.58,1,MOL,-1,14,4,0,0,194.0579,NEUTRAL,C10H10O4,COC(=O)c1ccccc1OC(C)=O
CHEMBL349423,,,Small molecule,0,167.21,2,2,0.69,66.48,3,3,0,2,N,0.61,9.82,9.03,0.24,-1.03,1,MOL,-1,12,3,4,0,167.0946,BASE,C9H13NO2,Cc1ccc(C(O)CN)cc1O
CHEMBL1207193,,,Small molecule,0,184.15,1,1,-1.25,109.49,5,3,0,4,N,0.5,3.97,None,-1.36,-4.54,1,MOL,-1,13,6,4,0,184.0484,ACID,C7H8N2O4,Nc1c(NCCC(=O)O)c(=O)c1=O
CHEMBL295316,PLUMBAGIN,plumbagin,Small molecule,0,188.18,172,504,1.72,54.37,3,1,0,0,Y,0.67,8.28,None,2.24,2.18,1,MOL,-1,14,3,1,0,188.0473,NEUTRAL,C11H8O3,CC1=CC(=O)c2c(O)cccc2C1=O
CHEMBL163814,,,Small molecule,0,191.32,2,3,2.79,12.03,1,1,0,5,N,0.75,None,10.23,3.64,0.95,1,MOL,-1,14,1,1,0,191.1674,BASE,C13H21N,CCCc1ccc(CC(C)NC)cc1
CHEMBL1549465,,,Small molecule,0,180.16,5,5,0.45,62.55,3,1,0,1,N,0.68,12.42,None,-0.18,-0.18,1,MOL,-1,13,5,1,0,180.0535,NEUTRAL,C8H8N2O3,O=C1NCCN1C(=O)c1ccco1
CHEMBL1549546,,,Small molecule,0,178.19,12,12,1.69,47.28,3,0,0,1,Y,0.61,8.6,None,1.22,1.2,1,MOL,-1,13,3,0,0,178.063,NEUTRAL,C10H10O3,O=C1CC(=O)CC(c2ccco2)C1
CHEMBL1322,N-BENZYLPROPARGYLAMINE,N-Benzylpropargylamine,Small molecule,0,145.2,2,10,1.41,12.03,1,1,0,3,Y,0.5,None,8.27,1.76,0.84,1,MOL,-1,11,1,1,0,145.0891,NEUTRAL,C10H11N,C#CCNCc1ccccc1
CHEMBL1214955,,,Small molecule,0,197.2,10,11,0.45,98.52,5,2,0,2,N,0.67,None,0.83,0.53,0.53,1,MOL,-1,15,5,3,0,197.0701,NEUTRAL,C10H7N5,C#CCNc1nc(N)c(C#N)cc1C#N
CHEMBL1584515,,,Small molecule,0,196.21,1,2,-0.16,83.03,6,1,0,1,N,0.67,None,None,-0.57,-0.57,1,MOL,-1,14,6,2,0,196.096,NEUTRAL,C8H12N4O2,Cc1nn(C2CCCO2)c(=O)nc1N
CHEMBL368128,,4-Thiocyanato-Phenol,Small molecule,0,151.19,2,2,1.97,44.02,3,1,0,1,Y,0.49,8.5,None,1.97,1.93,1,MOL,-1,10,2,1,0,151.0092,NEUTRAL,C7H5NOS,N#CSc1ccc(O)cc1
CHEMBL21676,,,Small molecule,0,151.21,3,3,0.55,46.25,2,2,0,3,Y,0.66,None,9.41,0.76,-1.22,1,MOL,-1,11,2,3,0,151.0997,BASE,C9H13NO,NC(CO)Cc1ccccc1
CHEMBL443038,,,Small molecule,0,137.1,1,1,-0.24,90.03,5,2,0,0,N,0.51,10.77,None,0.57,0.57,1,MOL,-1,10,5,2,0,137.0225,NEUTRAL,C5H3N3O2,N#Cc1cnc(O)nc1O
CHEMBL11959,,,Small molecule,0,136.15,2,5,1.04,41.99,2,1,0,1,Y,0.63,13.74,5.67,-0.01,-0.01,1,MOL,-1,10,3,1,0,136.0637,NEUTRAL,C7H8N2O,CC(=O)Nc1ccncc1
CHEMBL40378,,,Small molecule,0,139.2,4,5,0.86,54.7,2,2,0,2,Y,0.64,None,9.84,0.26,-2.1,1,MOL,-1,10,3,3,0,139.1109,BASE,C7H13N3,C[C@@H](N)[C@@H](C)c1c[nH]cn1
CHEMBL347023,,,Small molecule,0,176.21,1,2,2.07,26.3,2,0,0,1,Y,0.65,None,None,2.22,2.22,1,MOL,-1,13,2,0,0,176.0837,NEUTRAL,C11H12O2,COc1ccc2c(c1)C(=O)C(C)C2
CHEMBL176511,,,Small molecule,0,194.23,1,6,2.08,46.53,2,1,0,3,Y,0.8,4.15,None,2.83,-0.24,1,MOL,-1,14,3,1,0,194.0943,ACID,C11H14O3,Cc1cc(C)c(C)c(OCC(=O)O)c1
CHEMBL15991,,,Small molecule,0,169.61,1,1,2.3,29.1,1,1,0,1,Y,0.69,None,None,1.82,1.82,1,MOL,-1,11,2,1,0,169.0294,NEUTRAL,C8H8ClNO,CC(=O)Nc1ccc(Cl)cc1
CHEMBL12720,,4-Methoxy-Benzylamine,Small molecule,0,137.18,7,11,1.15,35.25,2,1,0,2,Y,0.66,None,9.29,0.94,-0.92,1,MOL,-1,10,2,2,0,137.0841,BASE,C8H11NO,COc1ccc(CN)cc1
CHEMBL174361,,Methanesulfinylmethyl-Benzene,Small molecule,0,154.23,2,2,1.57,17.07,1,0,0,2,Y,0.63,None,None,0.47,0.47,1,MOL,-1,10,1,0,0,154.0452,NEUTRAL,C8H10OS,C[S+]([O-])Cc1ccccc1
CHEMBL32988,,,Small molecule,0,192.22,1,1,1.24,61.69,3,2,0,4,N,0.56,4.12,None,1.73,-1.35,1,MOL,-1,14,4,2,0,192.0899,ACID,C10H12N2O2,C/C(=N\NCc1ccccc1)C(=O)O
